user_id,date,minutes_used
656fd532-8de2-4f7a-9dec-60fcd321e8c1,2023-01-06 22:55:13,16
8a21a644-bab4-43d5-bad3-54056be04ab2,2023-03-24 06:11:29,26
060e91a4-c23f-4b41-aab2-499bac5edc08,2023-12-30 22:57:43,3
d737db63-81a6-4612-9ac7-24b55150bf10,2023-03-15 19:08:57,42
d9a1cf92-e7e3-4d62-956a-be4f36a64781,2023-10-15 23:02:59,17
e951f78e-b433-49c5-a7b6-a9d91abb8418,2023-02-15 13:27:58,2
080af770-13c8-405c-8e48-a48b74c24b1e,2023-10-18 01:25:08,12
d7703b87-7b32-44b2-a5b2-332485e7623d,2023-10-20 22:52:19,37
b25f1da0-108f-4910-9493-cd20efff5adb,2023-07-05 23:51:57,45
2ed7dbaa-f401-47ee-acae-0a97e61e9358,2023-12-22 03:12:38,6
3c4f7a2f-1274-4d17-8ee0-cda320a03fdc,2023-04-05 05:07:56,24
58a2b405-9521-49ff-afa6-2bbfdb0a850d,2023-09-28 03:42:24,2
2e774166-e972-4d6b-8c22-703ee87d431f,2023-08-23 17:25:50,0
44868a2a-6a6f-46d6-a190-16506c6d7b0f,2023-10-01 07:35:55,16
614d4c28-6cbd-4559-819b-5464a49ff35d,2023-03-21 10:12:02,23
00d4110c-9e30-4185-99c9-bed992a5460e,2023-06-04 00:52:43,31
92008dd6-d9a4-4c24-8af9-e63b91650741,2023-12-22 09:35:48,8
6facd109-0238-4b6b-add3-4909fad3e685,2023-04-03 22:43:34,0
35b80c69-af2f-4238-b5d6-f7c5425f4d75,2023-08-03 09:45:07,13
bb2576b0-4634-4eb4-ac88-fb2ec274c396,2023-05-05 21:40:08,0
09f1e5d6-5bf3-4253-82d5-311bd5b9d4af,2023-10-29 04:18:47,1
ffe09144-bc0e-44f2-8ac1-3133238bcdc4,2023-04-20 22:18:10,7
7d3d5546-b722-41ad-bc30-e9f97c7ca53e,2023-05-28 20:01:28,11
2e774166-e972-4d6b-8c22-703ee87d431f,2023-07-01 01:46:09,6
9148bb4e-1832-448a-89a7-8b2bc5d4a562,2023-07-27 05:58:46,17
aa1f6557-a0d5-46c2-8107-fc5d6b90af85,2023-09-09 22:31:16,1
9347eb75-2aed-4559-a1f1-b16e5de05009,2023-05-20 12:32:30,3
08e68d94-fd72-4fef-9835-f91c9ad4ccaf,2023-04-30 18:42:14,23
7df5fe26-280c-4d07-ab91-11f2e153893f,2023-04-12 13:55:51,3
179cc048-d50a-470c-aee7-e14278b50d32,2023-05-20 16:07:50,20
67610666-b326-4668-b678-88f3411afa43,2023-07-19 03:47:47,1
a1c31dc8-9e53-42b5-a6fb-42c02bb4f39e,2023-12-09 20:24:13,10
ff34860a-b043-430f-819a-98788ac2b1eb,2023-07-13 02:57:37,3
89b771c5-407a-4881-bfd4-09c585098d4a,2023-06-30 23:28:21,2
0b2770be-77d7-49fa-9e99-d8337931a6b5,2023-02-08 07:05:43,16
28d625a4-cc95-4f32-8946-d7d0df8db4a0,2023-11-08 18:47:35,52
ae6ac1da-206e-42ab-8fe1-f44b79399f1f,2023-10-08 13:22:57,1
7310794c-c7e3-4fe4-a03f-efe400338576,2023-07-02 07:58:04,10
67495263-d0be-419c-b31b-5b93a01610ab,2023-10-23 18:53:47,24
a1e535aa-fbc5-4c5f-abac-06c1cde9bbae,2023-11-23 02:51:42,12
2886228f-e755-42e6-aaca-39454171c861,2023-05-05 08:47:25,32
4f2b5a12-8cdb-4148-a1eb-80e2ff2d6c63,2023-12-22 02:10:40,3
c994a117-1fe7-4c90-b20d-ebe993c22891,2023-03-20 21:17:07,64
679bfb7c-1e13-478f-90ec-9af39258b34e,2023-05-24 23:13:13,9
ed1a2371-a4f0-4e07-a2ea-e5cd0d44a6f0,2023-05-02 12:38:40,8
dd25d0d9-2715-438d-b79e-2a8d41dc82b9,2023-06-10 18:06:31,41
656fd532-8de2-4f7a-9dec-60fcd321e8c1,2023-01-18 18:05:55,16
66c73309-c8c5-4c24-91cb-214691007aff,2023-08-07 11:06:37,14
ffe09144-bc0e-44f2-8ac1-3133238bcdc4,2023-12-02 13:51:16,25
08e68d94-fd72-4fef-9835-f91c9ad4ccaf,2023-03-27 22:25:26,17
0ff7d768-4812-4feb-813d-e02948f32839,2023-10-15 20:58:22,3
a9e5b16c-fd3c-47e4-8aeb-896cd92c54a8,2023-02-26 16:05:53,22
0ba037b6-e552-4e35-b978-1e50108dfb92,2023-01-07 07:10:49,2
d788bbb3-4ece-450f-99d9-11e822002ffe,2023-04-12 06:35:27,32
8eb1443b-1d0b-4aed-bcd3-bcafe938ee73,2023-08-03 21:14:15,91
5840e05a-aabb-493c-85bb-3a0d66ed148f,2023-12-30 00:34:42,9
77ae0c65-76e7-4c2c-8469-81e86acb7400,2023-08-15 19:34:18,11
f292b3db-be21-41a0-97f7-5982ecee4853,2023-08-13 22:00:11,0
c994a117-1fe7-4c90-b20d-ebe993c22891,2023-10-07 14:59:51,0
832f901f-4acf-42dc-9707-38342ed2f803,2023-06-12 04:06:35,50
a00e092c-8ae2-40a5-923c-be7a7991d393,2023-04-25 15:23:29,2
538ecfdd-4c11-41cc-b057-51bac45e2e1b,2023-03-01 04:34:38,11
4574168c-af83-4ff9-952b-10ebccc8e6e1,2023-03-18 04:38:23,33
f4d2a038-9634-4be3-b9bc-4dd30fe96826,2023-05-09 02:34:02,44
656fd532-8de2-4f7a-9dec-60fcd321e8c1,2023-03-31 07:55:44,14
6f65608e-d313-4e64-9393-4d23407912aa,2023-05-28 12:21:47,16
ee83d835-2eb4-42a2-85b1-134b58da1780,2023-08-10 06:49:23,22
0b20be9c-9797-43c7-bc27-6406de85c3b7,2023-11-20 15:30:12,65
fa37302d-8b04-4cc8-b333-a3579794d795,2023-04-06 10:22:11,18
1df8c078-2cd9-45fd-b27f-dfe315c4879d,2023-07-13 21:49:37,16
77ae0c65-76e7-4c2c-8469-81e86acb7400,2023-08-02 20:21:37,0
656fd532-8de2-4f7a-9dec-60fcd321e8c1,2023-09-12 05:23:18,1
aa3a7fbe-286f-484b-8b30-199dc9c77e37,2023-09-23 23:13:59,17
a0685c7c-333e-4251-85aa-f64e0cde450d,2023-05-12 02:19:37,55
275538f6-6f8f-458f-9b6a-d14c1af3ec94,2023-04-10 22:27:33,40
73fa36e8-d46c-4f66-91cc-edab8c42c674,2023-10-24 11:02:12,81
1035f33e-2dc0-41d2-a40c-4d8f250f0847,2023-11-16 01:47:30,15
baf20257-80e5-4880-90eb-e17447919dcf,2023-07-09 18:16:43,31
659ab890-a915-4671-b791-8fa7c130c704,2023-10-09 00:02:55,36
d7703b87-7b32-44b2-a5b2-332485e7623d,2023-09-07 05:01:32,20
2d504b9c-fb97-4783-a12e-4d307dedab21,2023-10-15 05:30:59,8
a9fc677f-1997-4cc6-8296-9d01d982a13b,2023-07-10 12:40:56,12
1250784e-a992-40fe-b2f6-9324a1a96c36,2023-06-28 23:14:15,39
9ad86263-b936-4140-a58c-b8d2f0ba5984,2023-03-07 08:03:04,7
750ba352-3cfc-470c-852e-3be25da96f37,2023-10-12 13:55:56,51
5f75d99f-ab88-4d5c-bf73-494d821f5f38,2023-11-05 17:42:31,5
466374db-3957-4d91-af2e-d59caa67b606,2023-05-17 18:31:11,27
937b46f0-d7ad-4e7f-8999-85c086a55c66,2023-03-07 17:40:14,19
88e7820a-1057-4620-85d6-15a4b86f028e,2023-02-24 08:30:28,27
9740abdf-5414-4a87-a199-f3f832d2b04e,2023-10-07 17:48:31,11
f1bdbec3-d67d-4153-9363-befaf5e9a5a0,2023-08-01 06:10:51,53
dd25d0d9-2715-438d-b79e-2a8d41dc82b9,2023-07-09 15:26:16,20
0daa3e48-4318-48d1-a4a6-6b87d0781f92,2023-03-13 11:26:58,6
7ea0ed75-63bd-4891-b210-6fd5beb747ed,2023-12-23 02:07:18,20
1250784e-a992-40fe-b2f6-9324a1a96c36,2023-12-12 09:28:41,6
42f949ac-6679-4a17-889f-10e45506ce66,2023-07-30 13:04:54,6
2b5db3a2-cade-4b97-81bf-e72bc682a13f,2023-09-07 06:05:51,10
a05f1a94-d49f-4614-b7cc-ddc8be257fcb,2023-01-23 19:25:20,38
ad8d5dbd-5800-419a-a4fd-383b7c6347ab,2023-07-23 11:30:57,13
7685d0c9-30bb-4588-8c49-03fbaceb6a9a,2023-01-14 03:15:36,22
3705004b-81b9-4aeb-ab8d-3adc4f64c318,2023-11-22 20:41:06,9
ab7369d6-69a2-45e3-bbae-62bdd08c191b,2023-11-25 19:47:29,6
64074ed3-6b22-41a5-b787-2151cbb7c38c,2023-01-29 20:48:34,61
9df8db01-5cf9-484a-b968-bf1665b97ec9,2023-11-14 16:16:28,18
28e3fe87-d00e-4275-b3d0-a3df5ed43987,2023-09-17 12:13:13,54
8167f831-1567-4337-9059-d63a900a6b49,2023-01-19 20:11:12,4
1613ceba-fa57-4798-9bf6-15cc1f5e5013,2023-10-24 20:09:15,3
7f14fe4c-0247-434e-adad-5d652e970fe3,2023-01-03 11:30:05,38
5fc92b2e-aaa9-4506-8285-1e7466576d26,2023-06-10 03:46:26,22
c376db46-9a8e-4de9-bf22-1209462b5cca,2023-02-23 09:30:50,4
a3b62fb1-6c7a-49c6-baa4-ea7e13f6aa26,2023-11-24 05:05:09,6
d8ec7459-7168-45a1-a795-e738cef4d690,2023-09-02 22:33:55,32
73970ca5-2da9-4330-8466-f64bda620924,2023-03-31 21:06:56,12
a47b73d9-5b1c-4cae-97a2-b714c45c80b1,2023-01-27 09:30:25,22
c37e69ec-d636-4ade-a5b3-1872d1357e3f,2023-10-02 15:17:53,7
76e19f03-e3c3-4ac1-87e7-70a19d673fc0,2023-02-28 15:41:54,9
9347eb75-2aed-4559-a1f1-b16e5de05009,2023-01-04 13:12:16,93
1151929f-4e94-442f-bb6c-715d901cce33,2023-03-26 22:36:54,5
fa37302d-8b04-4cc8-b333-a3579794d795,2023-07-16 09:46:20,14
1250784e-a992-40fe-b2f6-9324a1a96c36,2023-06-27 02:19:05,37
2b5db3a2-cade-4b97-81bf-e72bc682a13f,2023-05-25 22:28:57,5
1661c2c5-f921-45f6-ab2f-8bbe130acb41,2023-01-24 11:26:09,10
828c2e14-8556-4409-bf33-13947ff3677c,2023-08-28 22:38:30,19
ab7369d6-69a2-45e3-bbae-62bdd08c191b,2023-09-05 16:03:40,13
e3fb7d75-6396-47f7-b9a6-a1ce1c569f75,2023-09-16 22:36:16,12
f4d2a038-9634-4be3-b9bc-4dd30fe96826,2023-12-29 16:36:48,9
31c38812-4342-4b6f-92d0-73eac050bab8,2023-08-28 10:22:36,17
1620cd5c-9374-408e-8df1-2a8d2ab0b596,2023-12-21 11:27:36,19
08fb3602-e86a-4873-8fc4-d1fc79fc38fe,2023-07-07 15:47:20,21
d9a1cf92-e7e3-4d62-956a-be4f36a64781,2023-09-14 00:58:31,1
5148983f-a178-409d-9ab9-97e38e3b716b,2023-07-09 11:07:56,19
67610666-b326-4668-b678-88f3411afa43,2023-01-07 02:37:50,61
d2bf1471-3bac-435f-9db3-bbe86c8a6670,2023-01-03 13:37:53,15
0e65d3c0-fc03-451c-b20d-7e5bb1a144d7,2023-07-26 16:34:47,25
85a47f64-b65f-4ef7-87eb-864548c6e238,2023-08-03 05:41:26,16
31e7405f-bdff-4123-9309-8b99d14e6cbd,2023-06-09 17:57:10,38
bbf1a708-a732-4974-a5c3-782b054bcea8,2023-01-05 14:27:32,53
41e5fffa-d76e-4ea9-8656-6fb44610300e,2023-01-07 11:53:56,4
474e6d63-e527-46c5-885c-803165879da9,2023-07-25 14:31:48,11
4ef7d48b-f7c1-4b86-b677-97559b7b1cc5,2023-10-08 11:19:26,9
e07b0de0-e653-4236-bbc9-837112066e88,2023-04-17 16:46:09,10
6facd109-0238-4b6b-add3-4909fad3e685,2023-07-28 01:26:27,2
af90e486-f1db-4696-83d6-3784bde095d4,2023-04-22 08:07:51,33
2d504b9c-fb97-4783-a12e-4d307dedab21,2023-01-07 15:46:50,0
2e64e428-86e4-46f5-97b8-6814ce651017,2023-07-15 00:59:33,15
bd1e19f5-ec38-4ab5-9667-3a50a5efefe0,2023-11-12 19:10:28,21
693722bc-48a9-4e68-9bdf-ad4283026cd9,2023-09-29 00:31:04,4
fd9e9458-b84b-4598-94e9-bc5eefee0ba1,2023-09-19 18:26:32,47
1a9d9a7e-7989-4e7b-9ff1-dda05c195698,2023-06-17 05:13:59,36
2ed1040b-c62a-4108-86be-827945d70ca4,2023-11-10 02:01:39,12
054f37e9-9e4a-4cb7-8a9f-ac5a88ecfa04,2023-12-20 07:42:08,10
44b948ea-70b6-45a3-9c76-810a8e02ca0f,2023-03-11 14:53:17,5
80433a9c-63e9-4afc-92ce-2d524758f834,2023-02-11 13:27:55,26
cb1303b9-c42a-4465-b7a3-6c4c276bb82d,2023-12-23 12:50:07,2
ddc5dfaa-98e8-438a-b0c8-a84583657760,2023-02-07 09:42:37,22
143fffa3-5104-4253-9a96-a71c7f1590c4,2023-07-23 15:37:34,36
7d5203ab-9b59-43eb-b092-4fbb3a7a3d2f,2023-02-27 19:49:30,5
fd24b500-fbec-4d1c-b3a4-72030e9d94c6,2023-04-04 13:59:32,40
43eeb8d6-d746-4664-b21f-b048cfcc5aad,2023-03-16 12:56:11,0
0daa3e48-4318-48d1-a4a6-6b87d0781f92,2023-08-29 16:46:34,48
dd25d0d9-2715-438d-b79e-2a8d41dc82b9,2023-07-24 10:55:31,2
80f4acea-1096-4c92-818b-57a11ec80e39,2023-04-09 00:42:29,20
16129b3a-17d6-4c68-ae5a-0f5d34d95131,2023-11-13 14:20:55,5
09f1e5d6-5bf3-4253-82d5-311bd5b9d4af,2023-05-18 15:37:49,36
9ac3fb9b-b886-43a2-96ee-55ae48030b4d,2023-04-14 19:38:49,14
4c13cf51-b23f-404c-986e-18494815623e,2023-11-05 17:20:37,2
0b20be9c-9797-43c7-bc27-6406de85c3b7,2023-06-04 03:20:34,16
7ae65739-f659-460a-b085-0fbfa8f185e1,2023-01-31 16:30:45,10
f7d7e1cc-a2c7-40d1-9852-d38fea6aa362,2023-05-25 21:05:33,21
d44823a3-82a9-48ac-84d2-5966a7b7d4f5,2023-06-07 16:26:59,42
ff3b2434-8059-469c-8916-0b870012fd06,2023-06-28 06:10:08,10
5347e9bc-1d04-4d56-bb95-6fdfddac1c36,2023-08-08 10:12:07,6
a5225875-b279-4c6c-905b-79a3c69fec8b,2023-04-05 10:51:42,0
e73effce-2f59-4547-b315-acd480b7f7dc,2023-09-28 18:42:48,17
7310794c-c7e3-4fe4-a03f-efe400338576,2023-03-29 17:08:31,10
58fbd995-7606-4323-b665-fcff5f23416c,2023-04-27 11:57:58,9
e1ea0331-f175-4db6-b65c-e0ede7b283be,2023-09-23 15:43:48,4
64074ed3-6b22-41a5-b787-2151cbb7c38c,2023-11-18 14:05:52,11
a21bcff3-596e-4472-8c93-0a2b19c35f4c,2023-11-26 06:41:39,83
4574168c-af83-4ff9-952b-10ebccc8e6e1,2023-02-01 07:24:14,7
4aaef96d-bca3-4fb3-bea0-6193b8a56e8b,2023-09-11 21:15:30,18
db3573e5-29e5-45ec-af21-5027cb15090a,2023-11-30 07:10:56,29
316b100d-6307-4a64-b06b-80858bdc2550,2023-09-10 09:27:19,27
20bbbc16-200d-4136-b606-002837d23a7f,2023-10-22 23:51:11,7
d019e439-140b-4713-b220-bc3e02633a4b,2023-01-13 07:19:15,18
0b2770be-77d7-49fa-9e99-d8337931a6b5,2023-02-06 07:29:16,40
080af770-13c8-405c-8e48-a48b74c24b1e,2023-06-07 09:28:03,0
b84d2a9d-ff8e-43e4-be4c-a6d4f22ae732,2023-05-28 06:59:48,11
30b0e1dc-7e2f-41bd-8202-16b85a3e92e6,2023-05-27 11:28:30,5
6134f459-0fa1-4883-b1ef-17c97bb3be47,2023-08-03 15:33:02,9
505ffa72-2058-46ce-b1d8-dfd6cf62ea79,2023-07-04 20:41:20,10
474e6d63-e527-46c5-885c-803165879da9,2023-01-22 19:01:44,27
83723164-b7e4-484b-b0d4-9f16bb135880,2023-09-05 06:55:20,1
ea230705-ee60-4082-8f03-8552d7bf7a2b,2023-01-04 16:04:55,14
ae9c43ac-a518-4893-b9f1-749fcbf58979,2023-09-30 22:59:29,16
ded963f4-2a60-40f1-a7c1-1624a3a4e543,2023-03-08 13:24:38,13
61ef894d-a50e-4965-99fa-c2d0f3e159fa,2023-02-02 02:41:25,26
e2425c82-00fb-4a7b-ab55-091898fbee0e,2023-07-14 03:01:04,9
e951f78e-b433-49c5-a7b6-a9d91abb8418,2023-11-25 07:02:41,57
d737db63-81a6-4612-9ac7-24b55150bf10,2023-06-18 12:19:51,13
a3b62fb1-6c7a-49c6-baa4-ea7e13f6aa26,2023-09-08 10:58:16,16
3a4fd149-28ea-4316-a3b8-a88793bc92dc,2023-11-01 14:55:01,34
621c1b27-77f5-428c-9247-e238a7a04533,2023-05-09 15:39:57,6
3daa94c9-bc22-4f83-9072-616d30749c5b,2023-08-08 18:09:57,1
1718d0a2-08c1-495d-8238-a8672f57c52e,2023-11-30 04:46:10,24
8d764041-d494-4823-8bff-e3c40192f492,2023-02-07 00:50:12,13
dad4c52a-3ccc-4ec3-abe8-36bc3a55ed1f,2023-12-14 12:03:30,45
7310794c-c7e3-4fe4-a03f-efe400338576,2023-07-25 02:48:01,81
24522dd0-bcf3-499a-9231-655928951aaf,2023-12-23 23:07:10,10
05bf6475-79d8-42f7-8c47-59aca1697094,2023-01-17 12:36:40,10
26f89caa-fb80-4ebd-915b-4fe2036d82ac,2023-03-31 05:34:44,10
75951024-381a-4b88-82fc-d8b00286da62,2023-03-24 02:32:59,7
f570da4b-e9ae-4b61-83a5-de15bf32cdc2,2023-12-17 00:28:22,30
ff3b2434-8059-469c-8916-0b870012fd06,2023-12-04 03:26:09,28
a3b62fb1-6c7a-49c6-baa4-ea7e13f6aa26,2023-09-26 20:35:20,13
6a40be6a-df15-4e3f-a763-d9be76b3f369,2023-12-11 16:36:20,0
56c96f6b-0ce6-49d2-aba6-67cf72e18aa2,2023-08-09 02:48:40,7
5840e05a-aabb-493c-85bb-3a0d66ed148f,2023-07-04 15:59:02,6
2f0fda84-725c-4d97-aef5-79498311b3ad,2023-04-16 06:47:20,33
d44823a3-82a9-48ac-84d2-5966a7b7d4f5,2023-01-19 01:59:20,1
f6d9f6bb-bc32-49ea-b062-2558ff4cbec4,2023-12-25 21:47:19,32
5069bc43-c4da-47a8-a2bd-3d3fbc2c4758,2023-01-29 20:58:26,22
0d363580-c2f7-4122-89a3-1739d5e0e889,2023-09-23 19:20:17,26
1a9d9a7e-7989-4e7b-9ff1-dda05c195698,2023-12-26 11:04:32,11
8a21a644-bab4-43d5-bad3-54056be04ab2,2023-04-19 21:15:57,22
0b1481b2-86ab-490e-a29d-d572196b8e9f,2023-12-16 06:11:31,18
5347e9bc-1d04-4d56-bb95-6fdfddac1c36,2023-07-30 21:24:46,29
1c548eb1-cbf4-4aca-9393-bb8c9a237c1b,2023-08-07 20:17:33,11
90a1193f-b995-4d53-a665-d14800c3028e,2023-09-13 14:01:21,12
b9842684-8f74-498f-b6da-705f6b6ce5f2,2023-01-13 18:40:00,20
96b2f304-9d22-4fe7-817e-d52979f4fd8f,2023-03-11 15:42:18,2
f8bda299-bbc9-49a1-b556-da45fabe509b,2023-12-27 16:43:47,11
1d56e79e-607a-4d2d-9d5a-76bd63310aef,2023-11-27 06:33:35,71
4574168c-af83-4ff9-952b-10ebccc8e6e1,2023-05-03 03:12:35,0
0daa3e48-4318-48d1-a4a6-6b87d0781f92,2023-01-07 01:56:38,7
58162fd7-7037-49fb-89ee-68cd63635f67,2023-03-22 10:51:12,7
03c87830-8f20-4d73-b5e3-648ef6dc4642,2023-08-16 23:34:23,20
e1ea0331-f175-4db6-b65c-e0ede7b283be,2023-02-25 23:57:45,2
3a4fd149-28ea-4316-a3b8-a88793bc92dc,2023-10-20 03:31:11,19
e7fa7080-3c02-4dc2-b4a4-3d3e86adf01a,2023-11-15 17:23:31,1
5003e3bb-a661-4fff-afd7-7b1631bf3222,2023-10-04 18:57:06,1
1edbeb64-7af2-4604-8088-342da2b08134,2023-11-15 19:21:53,26
a8888c77-6a9e-4bc5-bc74-544ac311d401,2023-06-04 16:23:16,7
246f60f7-822f-4d2c-98b6-e8c636bd07ac,2023-12-27 17:44:31,75
86f4bdf1-a3ee-428d-939a-f14fc7da577d,2023-01-30 21:06:33,0
1344138d-2757-4188-a888-26ca30a2e6c5,2023-04-27 05:27:46,11
00918c67-3619-41fd-9908-fde214a5b274,2023-03-05 02:08:45,2
683e549f-6112-47f1-9eeb-a61bdd69cda3,2023-08-08 00:28:17,8
96dd02db-a341-45e1-9506-4590cd8324e6,2023-04-04 09:21:47,126
7595ebf8-1521-41bb-93d5-002369833d2c,2023-08-09 01:59:19,43
3705004b-81b9-4aeb-ab8d-3adc4f64c318,2023-11-21 03:30:25,0
d44823a3-82a9-48ac-84d2-5966a7b7d4f5,2023-11-26 21:22:38,16
26c96521-7897-40da-a8db-aebd3199412c,2023-06-01 03:12:08,20
dd55bcad-f6d9-4e0e-863f-c3a04beb6ade,2023-09-20 22:25:23,4
53c4e27e-1b4d-4d80-9576-70cb273700cb,2023-12-15 04:13:32,3
321d09de-d8f1-40e4-b90a-589af76de4bc,2023-07-29 22:24:25,46
614d4c28-6cbd-4559-819b-5464a49ff35d,2023-05-09 19:56:46,69
00d4110c-9e30-4185-99c9-bed992a5460e,2023-05-30 01:42:21,96
aa3a7fbe-286f-484b-8b30-199dc9c77e37,2023-10-21 10:47:19,31
28d625a4-cc95-4f32-8946-d7d0df8db4a0,2023-10-15 06:55:29,21
7ae65739-f659-460a-b085-0fbfa8f185e1,2023-02-24 08:26:02,8
474e6d63-e527-46c5-885c-803165879da9,2023-11-03 23:58:34,3
80bcbd20-ed57-4c8f-aa15-ffa56fb7f85e,2023-09-25 16:50:23,1
61ef894d-a50e-4965-99fa-c2d0f3e159fa,2023-10-09 05:41:37,23
42f949ac-6679-4a17-889f-10e45506ce66,2023-01-31 10:59:56,30
6784ae35-3b13-46b4-9cde-63b09821b4b9,2023-07-14 11:43:39,35
5970e80c-3069-430e-8bcc-f0117083a94b,2023-10-17 12:09:31,49
c95761b1-f1b4-43c8-9a4c-548b0106d46b,2023-05-15 07:38:39,42
a34d6331-5b17-40a1-96f4-a7fb86d2add8,2023-01-21 20:29:13,165
9f8ed6ba-c003-46df-8eaa-79cbb2552e5d,2023-02-07 22:29:51,5
e07b0de0-e653-4236-bbc9-837112066e88,2023-06-19 17:57:28,28
8ba48fa4-6ede-408e-8223-04345f49a5c7,2023-04-01 03:44:20,17
2f9cc123-bacd-4bf9-8e8c-e42bb9cc2603,2023-11-22 17:00:51,6
a284bf34-8fa3-4cfe-a613-02bcc793e0a2,2023-01-30 12:32:29,80
baf20257-80e5-4880-90eb-e17447919dcf,2023-05-13 06:33:16,45
c2c0b3cd-92c3-4fdd-a2ce-91dfec39230d,2023-08-24 00:34:53,2
9698a7d2-cbd5-4101-bdb8-ee5fbd40942f,2023-10-26 15:39:07,0
8167f831-1567-4337-9059-d63a900a6b49,2023-08-27 09:38:19,23
1a1b6b25-5db6-4c17-95f7-7b7bad2170a7,2023-08-20 07:28:30,18
937b46f0-d7ad-4e7f-8999-85c086a55c66,2023-06-04 01:32:25,54
bb2576b0-4634-4eb4-ac88-fb2ec274c396,2023-10-28 10:03:15,5
18702484-826a-4358-b505-68b0f93f06f6,2023-05-07 18:03:03,1
4a2bcc80-ec3a-4c00-a7a8-d646970405c3,2023-01-12 12:07:52,6
d747f230-5b16-4266-9b43-884e2cfd3792,2023-09-04 06:27:15,0
9fd8cde4-52f4-4b66-9998-7237173010c9,2023-04-17 03:35:33,0
a901f1df-a846-443a-aaa7-6fa4fa5e59b8,2023-11-01 07:11:52,49
e50b156c-2e48-49b3-bf82-dedb4f34bfb6,2023-06-24 23:25:55,8
fd9d1182-05cd-4ef1-83cb-2289156188ca,2023-07-10 12:45:20,10
64eaead4-2682-4904-8089-4545d3ee9b0c,2023-03-30 14:24:14,0
811a2d89-4f0f-4d24-bc8c-cb7d28ccddfd,2023-05-19 04:24:02,6
4195dd41-da4a-4397-9dbb-9d18c43873b0,2023-08-03 18:41:06,32
083855a5-33b9-48d2-8560-fd46990fa4cf,2023-05-26 19:13:59,19
a3b62fb1-6c7a-49c6-baa4-ea7e13f6aa26,2023-06-17 17:06:52,28
84eae8b8-a085-4683-a4d3-f43c0ff4bb12,2023-03-14 03:12:07,11
2e64e428-86e4-46f5-97b8-6814ce651017,2023-09-21 23:12:54,7
bbf1a708-a732-4974-a5c3-782b054bcea8,2023-08-16 12:45:06,13
778511b6-bfa7-489a-a3c7-e6a1b8c4ef84,2023-09-14 13:54:30,7
bbf1a708-a732-4974-a5c3-782b054bcea8,2023-05-28 14:32:04,36
7e64d062-d5aa-4389-a93c-e169155d1909,2023-02-03 06:43:37,7
0d363580-c2f7-4122-89a3-1739d5e0e889,2023-10-27 21:07:18,21
a34d6331-5b17-40a1-96f4-a7fb86d2add8,2023-08-29 05:55:04,2
ba3d0150-6f76-48c4-b12a-00e9fdde8be2,2023-04-25 17:08:10,23
b25f1da0-108f-4910-9493-cd20efff5adb,2023-11-06 22:24:48,48
76e19f03-e3c3-4ac1-87e7-70a19d673fc0,2023-04-06 17:04:42,18
a741fdeb-25cd-42f6-bbe1-89edab1069e9,2023-10-04 22:39:11,16
99634f1c-0ac8-4838-ac10-abaefaa51d62,2023-01-29 13:07:55,64
1151929f-4e94-442f-bb6c-715d901cce33,2023-02-01 20:38:58,19
4a2bcc80-ec3a-4c00-a7a8-d646970405c3,2023-04-15 01:40:49,6
334156bb-b766-4df3-bf30-a20a1ad01952,2023-03-01 21:26:36,6
c75622be-6dc6-4d48-9acd-18fe99cae62f,2023-05-28 13:51:23,24
2ad4271c-f3fe-4b37-b400-551c7d34a9ac,2023-10-04 09:18:42,26
4c13cf51-b23f-404c-986e-18494815623e,2023-11-01 10:23:13,7
be075704-ca82-4e18-8116-e50d9413c861,2023-09-04 04:23:04,8
c325f669-5655-4a9b-8219-9fe784f72809,2023-03-01 21:57:53,94
aa3a7fbe-286f-484b-8b30-199dc9c77e37,2023-10-15 06:05:13,2
3dac2576-8a81-4874-bea2-e4fc5a09fc45,2023-06-01 07:32:24,10
92008dd6-d9a4-4c24-8af9-e63b91650741,2023-05-03 23:39:18,1
5003e3bb-a661-4fff-afd7-7b1631bf3222,2023-05-21 01:58:11,34
aba5e7ba-003a-4819-a3b9-ea57b7c3781a,2023-02-11 09:07:35,1
1df8c078-2cd9-45fd-b27f-dfe315c4879d,2023-02-05 13:01:56,22
66c73309-c8c5-4c24-91cb-214691007aff,2023-01-03 00:25:22,1
101b10da-b308-46bc-a7f6-ade81e7cc51d,2023-04-30 17:15:39,22
77ae0c65-76e7-4c2c-8469-81e86acb7400,2023-06-22 17:14:19,37
c2c0b3cd-92c3-4fdd-a2ce-91dfec39230d,2023-05-20 18:40:27,10
2b5db3a2-cade-4b97-81bf-e72bc682a13f,2023-10-23 16:15:49,14
ddeb9bc5-f937-46f0-b251-29960d7d9908,2023-04-15 18:24:19,10
ae6ac1da-206e-42ab-8fe1-f44b79399f1f,2023-02-09 16:51:57,7
e010113f-c25c-4a05-ac81-228382ea845e,2023-02-21 11:03:17,32
82b2b98c-cba7-4518-a03a-16fbfc31fa79,2023-02-03 21:40:09,6
a575d221-0503-482f-a78b-a53c6de71fcf,2023-03-14 18:37:04,25
3c2a86df-314a-453e-98e5-c532672c0455,2023-06-17 09:01:12,4
56c04fc4-cbae-4b04-aaf7-13f61d9c0c15,2023-06-24 07:31:34,5
d737db63-81a6-4612-9ac7-24b55150bf10,2023-08-05 07:28:36,8
