user_id,segment
cae8c3ad-2588-4169-a209-36865cf10061,casual
ba3d0150-6f76-48c4-b12a-00e9fdde8be2,power_user
f54e94d1-2ec1-4677-bd6c-3cb0b2161212,casual
6099ef8c-520b-49c9-a43e-2c5311ed5c5f,inactive
61ef894d-a50e-4965-99fa-c2d0f3e159fa,casual
5b13d5ad-bedd-4f1f-91e1-f613e1630a52,casual
5fc92b2e-aaa9-4506-8285-1e7466576d26,casual
1250784e-a992-40fe-b2f6-9324a1a96c36,power_user
1edbeb64-7af2-4604-8088-342da2b08134,casual
0b2770be-77d7-49fa-9e99-d8337931a6b5,power_user
e6c135a3-9b74-4c5e-8716-e4f16a2b7f43,casual
583b3e6d-a202-4825-8b72-9708aeb297f4,power_user
6f65608e-d313-4e64-9393-4d23407912aa,power_user
7310794c-c7e3-4fe4-a03f-efe400338576,casual
12fa9dd3-cf93-422e-abcf-b9a2c045e49e,casual
7ea0ed75-63bd-4891-b210-6fd5beb747ed,power_user
80cde956-3646-4914-9a2a-1061408729c1,casual
82b2b98c-cba7-4518-a03a-16fbfc31fa79,inactive
5263cbfb-4b8f-4d4d-a060-949c34b397a2,inactive
53c4e27e-1b4d-4d80-9576-70cb273700cb,power_user
05bf6475-79d8-42f7-8c47-59aca1697094,casual
77ae0c65-76e7-4c2c-8469-81e86acb7400,casual
30b0e1dc-7e2f-41bd-8202-16b85a3e92e6,power_user
9148bb4e-1832-448a-89a7-8b2bc5d4a562,inactive
bbf1a708-a732-4974-a5c3-782b054bcea8,inactive
5c9cdfa3-ca7e-495a-9937-9cab9da6d2e3,inactive
433126ec-002d-4739-84c6-4af51edace22,inactive
0ec180d5-76ef-4e3f-9e14-ebbadf3fb573,inactive
26c96521-7897-40da-a8db-aebd3199412c,casual
f4d2a038-9634-4be3-b9bc-4dd30fe96826,casual
fad47005-0341-4c19-a6c8-f531c89c53aa,inactive
a9e5b16c-fd3c-47e4-8aeb-896cd92c54a8,casual
7f14fe4c-0247-434e-adad-5d652e970fe3,casual
101b10da-b308-46bc-a7f6-ade81e7cc51d,casual
59ddf77b-bbaa-485a-a8ab-fc9583ebaf1e,inactive
85ea32c1-31b5-44e6-8f37-f27f00fef5ea,power_user
6c9fe980-bfbd-4ba6-b797-c581d183131b,casual
d44823a3-82a9-48ac-84d2-5966a7b7d4f5,inactive
275538f6-6f8f-458f-9b6a-d14c1af3ec94,inactive
656fd532-8de2-4f7a-9dec-60fcd321e8c1,inactive
6fbc052e-ba42-40f4-b33c-1f5036b12ca0,casual
e7b85bd4-df4b-40be-91f2-4849e15014bd,power_user
