user_id,day,sessions,total_duration
user_319,2024-11-08,1,36
user_32,2023-02-06,1,18
user_32,2023-04-22,1,1
user_32,2023-07-08,1,7
user_32,2023-07-14,1,8
user_32,2023-09-12,1,11
user_32,2023-09-25,1,6
user_320,2023-12-04,1,7
user_320,2023-12-24,1,16
user_320,2024-01-04,1,2
user_320,2024-03-08,1,22
user_320,2024-03-09,1,9
user_320,2024-04-06,1,4
user_320,2024-05-10,1,1
user_320,2024-05-22,1,41
user_320,2024-06-05,1,19
user_320,2024-07-25,2,13
user_320,2024-08-08,1,9
user_320,2024-10-05,1,0
user_320,2024-10-06,1,9
user_320,2024-10-15,1,33
user_320,2024-10-29,1,2
user_321,2024-02-01,1,6
user_321,2024-03-16,2,11
user_321,2024-03-24,1,0
user_321,2024-05-01,1,5
user_321,2024-05-02,1,2
user_321,2024-05-15,1,24
user_321,2024-06-23,1,7
user_321,2024-09-22,1,7
user_322,2024-01-12,1,0
user_322,2024-01-22,1,2
user_322,2024-02-18,1,11
user_322,2024-06-02,1,7
user_322,2024-06-30,1,5
user_322,2024-07-15,1,5
user_322,2024-11-02,1,11
user_323,2024-02-07,1,7
user_323,2024-02-21,1,19
user_323,2024-03-08,1,6
user_323,2024-03-27,1,19
user_323,2024-04-08,1,2
user_323,2024-04-30,1,7
user_323,2024-06-23,1,4
user_323,2024-06-26,1,0
user_323,2024-07-03,1,4
user_323,2024-09-16,1,9
user_323,2024-09-21,1,28
user_323,2024-10-30,1,11
user_323,2024-11-03,1,0
user_324,2023-11-17,1,5
user_324,2023-12-01,1,4
user_324,2024-04-26,1,15
user_324,2024-04-29,1,9
user_324,2024-05-18,1,8
user_324,2024-06-21,1,0
user_324,2024-08-21,1,26
user_324,2024-09-01,1,7
user_325,2023-11-28,1,0
user_325,2023-12-26,1,20
user_325,2024-01-08,1,6
user_325,2024-01-30,1,16
user_325,2024-02-14,1,5
user_325,2024-02-21,1,0
user_325,2024-04-11,1,5
user_325,2024-05-23,1,29
user_325,2024-06-02,1,4
user_325,2024-06-20,1,5
user_325,2024-06-29,1,2
user_325,2024-06-30,1,10
user_325,2024-08-11,1,8
user_325,2024-09-05,1,13
user_325,2024-10-09,1,15
user_326,2023-11-26,1,6
user_326,2023-12-28,1,8
user_326,2024-01-06,1,11
user_326,2024-03-10,1,17
user_326,2024-06-27,1,17
user_326,2024-07-19,1,1
user_326,2024-09-13,1,7
user_326,2024-11-09,1,11
user_327,2024-04-04,1,34
user_327,2024-04-08,1,21
user_327,2024-04-20,1,4
user_327,2024-07-19,1,3
user_327,2024-10-16,1,4
user_328,2023-12-10,1,0
user_328,2024-01-10,1,14
user_328,2024-02-25,1,12
user_328,2024-04-22,1,0
user_329,2023-11-25,1,5
user_329,2023-12-23,1,10
user_329,2024-02-08,1,20
user_329,2024-09-28,1,3
user_329,2024-10-21,1,0
user_33,2023-07-14,1,14
user_330,2024-03-05,1,1
user_330,2024-06-16,1,4
user_330,2024-07-05,1,23
user_330,2024-09-13,1,11
user_331,2024-09-22,1,23
user_331,2024-10-22,1,9
user_332,2023-11-30,1,4
user_332,2023-12-12,1,44
user_332,2023-12-23,1,6
user_332,2023-12-24,1,0
user_332,2023-12-30,1,11
user_332,2024-01-28,1,6
user_332,2024-03-13,1,4
user_332,2024-03-22,1,18
user_332,2024-05-06,2,14
user_332,2024-06-28,1,2
user_332,2024-07-09,1,2
user_332,2024-11-09,1,10
user_333,2023-12-12,1,32
user_333,2024-01-07,1,1
user_333,2024-01-26,1,14
user_333,2024-02-12,1,24
user_333,2024-02-26,1,0
user_333,2024-05-14,1,29
user_333,2024-06-14,1,19
user_333,2024-08-19,1,8
user_334,2023-12-25,1,9
user_334,2024-02-02,1,6
user_334,2024-03-09,1,21
user_334,2024-05-27,1,14
user_334,2024-06-08,1,4
user_334,2024-08-21,1,18
user_334,2024-08-22,1,4
user_334,2024-09-08,1,1
user_334,2024-09-20,1,25
user_334,2024-09-23,1,5
user_334,2024-11-13,1,2
user_335,2024-04-11,1,4
user_335,2024-06-15,1,38
user_335,2024-07-02,1,0
user_335,2024-09-29,1,2
user_336,2024-06-03,1,2
user_336,2024-11-04,1,13
user_336,2024-11-23,1,6
user_337,2024-01-05,1,11
user_337,2024-01-21,1,16
user_337,2024-02-16,1,6
user_337,2024-03-17,1,6
user_337,2024-05-19,1,1
user_337,2024-05-26,1,35
user_337,2024-07-06,1,39
user_337,2024-07-09,1,19
user_337,2024-07-14,1,0
user_337,2024-08-01,1,7
user_337,2024-10-28,1,18
user_338,2023-12-02,1,0
user_338,2023-12-31,1,5
user_338,2024-02-05,1,21
user_338,2024-04-01,1,22
user_338,2024-06-19,1,1
user_338,2024-07-28,1,7
user_338,2024-08-13,1,12
user_338,2024-08-31,1,18
user_338,2024-09-25,1,20
user_338,2024-11-13,1,2
user_339,2024-02-25,1,3
user_339,2024-03-19,1,11
user_339,2024-04-09,1,9
user_339,2024-05-02,1,8
user_339,2024-05-13,1,12
user_34,2023-02-27,1,59
user_34,2023-03-28,1,35
user_34,2023-04-12,1,7
user_34,2023-04-18,1,6
user_34,2023-06-25,1,4
user_34,2023-07-16,1,10
user_34,2023-07-27,1,10
user_34,2023-08-06,1,5
user_34,2023-08-24,1,52
user_34,2023-09-04,1,2
user_34,2023-12-07,1,1
user_34,2023-12-28,1,11
user_34,2024-01-04,1,4
user_340,2024-01-21,1,1
user_340,2024-02-01,1,11
user_340,2024-02-08,1,0
user_340,2024-03-27,1,4
user_340,2024-04-04,1,19
user_340,2024-04-28,1,4
user_340,2024-05-17,1,9
user_340,2024-06-24,1,17
user_340,2024-07-15,1,0
user_340,2024-08-10,1,12
user_340,2024-10-03,1,0
user_340,2024-10-14,1,5
user_340,2024-10-18,1,18
user_340,2024-11-05,1,18
user_341,2023-12-02,1,28
user_341,2024-01-10,1,30
user_341,2024-03-01,1,8
user_341,2024-04-22,1,25
user_341,2024-07-07,1,12
user_341,2024-10-14,1,0
user_342,2023-12-22,1,10
user_342,2024-11-08,1,26
user_343,2023-12-11,1,3
user_343,2024-01-20,1,2
user_343,2024-02-26,1,11
user_343,2024-03-14,1,22
user_343,2024-04-11,1,13
user_343,2024-06-18,1,7
user_343,2024-07-06,1,4
user_343,2024-08-03,1,8
user_343,2024-08-19,1,4
user_343,2024-10-13,1,28
user_343,2024-10-28,1,6
user_343,2024-11-29,1,18
user_344,2024-01-02,1,11
user_344,2024-04-03,1,18
user_344,2024-06-16,1,3
user_344,2024-07-06,1,13
user_344,2024-07-08,1,5
user_345,2023-12-18,1,14
user_346,2023-12-28,1,0
user_346,2024-01-13,1,28
user_346,2024-02-03,1,17
user_346,2024-02-08,1,16
user_346,2024-07-15,1,1
user_346,2024-07-21,1,12
user_346,2024-07-25,1,3
user_346,2024-08-09,1,10
user_346,2024-09-11,1,27
user_346,2024-11-05,1,5
user_346,2024-11-06,1,1
user_346,2024-11-20,1,8
user_347,2023-12-24,1,1
user_347,2024-01-02,1,13
user_347,2024-01-21,1,17
user_347,2024-03-03,1,11
user_347,2024-03-07,1,1
user_347,2024-04-28,1,4
user_347,2024-05-11,1,3
user_347,2024-06-15,1,3
user_347,2024-08-06,1,20
user_347,2024-09-02,1,12
user_347,2024-09-05,1,7
user_347,2024-09-28,1,1
user_347,2024-10-07,1,2
user_347,2024-10-10,1,16
user_347,2024-11-17,1,0
user_348,2024-02-29,1,9
user_348,2024-03-11,1,6
user_348,2024-03-28,1,12
user_348,2024-04-19,1,27
user_348,2024-06-07,1,8
user_348,2024-11-13,1,1
user_348,2024-11-26,1,0
user_349,2024-05-19,1,17
user_349,2024-11-18,1,19
user_35,2023-03-17,1,18
user_35,2023-04-05,1,10
user_35,2023-04-09,1,27
user_35,2023-05-01,1,14
user_35,2023-05-17,1,3
user_35,2023-07-17,1,7
user_35,2023-08-27,1,27
user_35,2024-01-06,1,6
user_35,2024-01-22,1,6
user_350,2023-12-26,1,7
user_350,2023-12-31,1,12
user_350,2024-02-11,1,1
user_350,2024-03-24,1,10
user_350,2024-06-26,1,3
user_350,2024-08-23,1,3
user_350,2024-08-31,1,11
user_350,2024-10-22,1,6
user_351,2023-12-15,1,6
user_351,2024-01-20,1,0
user_351,2024-03-01,2,10
user_351,2024-04-08,1,9
user_351,2024-04-20,1,4
user_351,2024-06-11,1,2
user_351,2024-06-13,1,7
user_351,2024-07-19,1,0
user_351,2024-09-02,1,6
user_351,2024-09-17,1,17
user_351,2024-09-19,1,10
user_351,2024-09-29,1,6
user_351,2024-10-06,1,6
user_351,2024-10-21,1,2
user_351,2024-10-23,1,19
user_351,2024-11-18,1,0
user_352,2024-01-11,1,1
user_352,2024-03-14,1,1
user_352,2024-05-19,1,8
user_352,2024-10-17,1,3
user_352,2024-10-23,1,11
user_352,2024-12-05,1,6
user_353,2024-06-23,1,3
user_353,2024-07-23,1,2
user_353,2024-10-04,1,1
user_353,2024-10-19,1,1
user_354,2024-04-20,1,2
user_354,2024-08-31,1,7
user_354,2024-09-03,1,41
user_355,2024-01-26,1,8
user_355,2024-01-28,1,5
user_355,2024-02-19,1,20
user_355,2024-05-23,1,41
user_355,2024-05-28,1,6
user_355,2024-09-02,1,4
user_355,2024-09-08,1,12
user_355,2024-09-28,1,20
user_355,2024-10-03,1,3
user_355,2024-10-08,1,2
user_355,2024-10-19,1,22
user_356,2023-12-26,1,17
user_356,2024-01-08,1,5
user_356,2024-01-21,1,26
user_356,2024-02-11,1,1
user_356,2024-03-09,2,21
user_356,2024-03-13,1,11
user_356,2024-03-18,1,15
user_356,2024-03-26,1,5
user_356,2024-05-15,2,17
user_356,2024-05-18,1,5
user_356,2024-05-20,1,5
user_356,2024-05-30,1,20
user_356,2024-08-29,1,11
user_356,2024-10-15,1,10
user_356,2024-12-08,1,7
user_358,2024-01-30,1,14
user_358,2024-04-12,1,12
user_358,2024-04-14,1,19
user_358,2024-06-27,1,20
user_358,2024-08-26,1,9
user_358,2024-08-27,1,10
user_358,2024-09-23,1,4
user_358,2024-11-10,1,22
user_358,2024-11-18,1,15
user_358,2024-12-15,1,17
user_359,2024-04-07,1,13
user_359,2024-04-10,1,18
user_359,2024-08-24,1,4
user_359,2024-11-10,1,12
user_359,2024-12-07,1,16
user_36,2023-02-03,1,53
user_36,2023-07-27,1,1
user_36,2023-08-15,1,9
user_36,2023-09-25,1,10
user_36,2023-11-17,1,4
user_36,2023-12-10,1,5
user_36,2023-12-14,1,16
user_36,2023-12-21,1,6
user_360,2024-01-15,1,2
user_360,2024-01-28,1,2
user_360,2024-03-16,1,0
user_360,2024-05-14,1,0
user_360,2024-06-30,1,29
user_360,2024-07-28,1,15
user_360,2024-08-02,1,25
user_360,2024-11-15,1,1
user_361,2023-12-25,1,20
user_361,2023-12-26,1,13
user_361,2024-02-19,1,6
user_361,2024-02-20,1,19
user_361,2024-02-21,1,10
user_361,2024-05-19,1,5
user_361,2024-06-10,1,1
user_361,2024-07-28,1,2
user_361,2024-08-30,1,1
user_361,2024-09-07,1,5
user_361,2024-10-01,1,5
user_361,2024-10-16,1,10
user_361,2024-10-23,1,1
user_361,2024-11-05,1,3
user_361,2024-11-29,1,20
user_362,2024-01-20,1,16
user_362,2024-02-23,1,15
user_362,2024-03-17,1,31
user_362,2024-03-27,1,2
user_362,2024-06-11,1,9
user_362,2024-06-22,1,1
user_362,2024-07-13,1,4
user_362,2024-10-27,1,0
user_362,2024-11-04,1,3
user_362,2024-12-08,1,1
user_363,2024-01-13,1,16
user_363,2024-04-03,1,6
user_363,2024-05-20,1,13
user_363,2024-06-29,1,1
user_363,2024-10-19,1,14
user_364,2024-02-16,1,20
user_364,2024-03-06,1,53
user_364,2024-03-19,1,8
user_364,2024-04-19,1,3
user_364,2024-05-19,1,26
user_364,2024-06-28,1,9
user_364,2024-11-18,1,11
user_365,2024-01-07,1,9
user_365,2024-01-24,1,21
user_365,2024-02-20,1,18
user_365,2024-07-18,1,25
user_365,2024-08-20,1,55
user_365,2024-08-28,1,0
user_365,2024-10-30,1,4
user_366,2024-01-30,1,0
user_366,2024-03-21,1,25
user_366,2024-04-03,1,14
user_366,2024-10-08,1,2
user_366,2024-10-28,1,2
user_367,2024-01-13,1,5
user_367,2024-01-16,1,10
user_367,2024-02-22,1,8
user_367,2024-06-25,1,1
user_367,2024-08-10,1,13
user_367,2024-09-25,1,17
user_367,2024-11-26,1,0
user_367,2024-11-27,1,14
user_367,2024-12-01,1,0
user_368,2024-01-13,1,11
user_368,2024-03-29,1,5
user_369,2024-01-24,1,14
user_369,2024-01-28,1,28
user_369,2024-04-03,1,15
user_369,2024-04-27,1,11
user_369,2024-05-13,1,9
user_369,2024-07-10,1,6
user_369,2024-07-15,1,15
user_369,2024-07-31,1,8
user_369,2024-09-27,1,2
user_369,2024-11-12,2,21
user_369,2024-11-29,1,4
user_37,2023-03-03,1,0
user_37,2023-03-20,1,15
user_37,2023-04-28,1,1
user_37,2023-05-26,1,10
user_37,2023-06-28,1,3
user_37,2023-07-01,1,6
user_37,2023-07-26,1,7
user_37,2023-09-23,1,5
user_37,2023-10-29,1,5
user_37,2023-11-10,1,5
user_37,2023-12-15,1,4
user_37,2023-12-18,1,0
user_37,2024-01-31,1,18
user_370,2024-01-03,1,0
user_370,2024-02-06,1,22
user_370,2024-03-06,1,11
user_370,2024-03-23,1,19
user_370,2024-04-22,1,1
user_370,2024-04-24,1,19
user_370,2024-05-08,1,1
user_370,2024-08-30,1,1
user_370,2024-12-05,1,6
user_370,2024-12-16,1,4
user_371,2024-01-09,1,5
user_371,2024-02-04,1,22
user_371,2024-03-22,1,9
user_371,2024-05-15,1,6
user_371,2024-05-31,1,13
user_371,2024-06-19,1,9
user_371,2024-07-08,1,0
user_371,2024-07-31,1,8
user_371,2024-09-06,1,7
user_371,2024-09-30,1,1
user_371,2024-10-19,1,15
user_372,2024-03-01,1,6
user_372,2024-03-04,1,0
user_372,2024-03-15,1,8
user_372,2024-03-23,1,3
user_372,2024-04-28,1,6
user_372,2024-06-03,1,1
user_372,2024-06-16,1,18
user_372,2024-07-07,1,2
user_372,2024-08-24,1,16
user_372,2024-10-02,1,15
user_373,2024-02-27,1,0
user_373,2024-03-03,1,3
user_373,2024-03-12,1,7
user_373,2024-03-30,1,6
user_373,2024-04-10,1,1
user_373,2024-07-15,1,2
user_373,2024-11-11,1,18
user_373,2024-12-15,1,5
user_373,2024-12-27,1,1
user_373,2025-01-02,1,1
user_374,2024-01-16,1,4
user_374,2024-01-31,1,0
user_374,2024-04-04,1,0
user_374,2024-04-14,1,31
user_374,2024-04-16,1,4
user_374,2024-05-18,1,8
user_374,2024-07-08,1,2
user_374,2024-07-18,1,1
user_374,2024-07-20,1,25
user_374,2024-08-30,1,65
user_374,2024-10-07,1,20
user_374,2024-11-23,1,10
user_374,2024-12-06,1,4
user_374,2024-12-29,1,5
user_375,2024-01-22,1,8
user_375,2024-02-09,1,4
user_375,2024-05-13,1,12
user_375,2024-06-22,1,37
user_375,2024-07-03,1,5
user_375,2024-11-26,1,11
user_376,2024-01-16,1,2
user_376,2024-02-13,1,1
user_376,2024-03-14,1,3
user_376,2024-04-09,1,15
user_376,2024-04-16,1,14
user_376,2024-06-21,1,13
user_376,2024-07-08,1,3
user_376,2024-08-25,1,8
user_376,2024-10-19,1,2
user_377,2024-02-18,1,2
user_377,2024-06-09,1,15
user_377,2024-06-27,1,15
user_377,2024-11-16,1,1
user_377,2024-11-23,1,0
user_378,2024-05-04,1,15
user_378,2024-05-07,1,18
user_378,2024-06-13,1,0
user_378,2024-06-24,1,2
user_378,2024-06-28,1,5
user_378,2024-07-09,1,4
user_378,2024-07-13,1,7
user_378,2024-07-22,1,13
user_378,2024-08-08,1,38
user_378,2024-08-15,1,0
user_378,2024-09-09,1,12
user_378,2024-10-25,1,9
user_378,2024-11-03,1,1
user_378,2024-12-21,1,1
user_379,2024-08-28,1,5
user_379,2024-10-30,1,11
user_38,2023-03-02,1,14
user_38,2023-03-23,1,9
user_38,2023-04-06,1,3
user_38,2023-08-28,2,13
user_38,2023-09-14,1,1
user_38,2023-11-24,1,2
user_38,2023-12-25,1,50
user_380,2024-03-08,1,2
user_380,2024-04-19,1,7
user_380,2024-05-19,1,10
user_380,2024-08-11,1,18
user_380,2024-08-19,1,1
user_380,2024-08-26,1,11
user_380,2024-09-05,1,9
user_380,2024-10-13,1,10
user_381,2024-04-09,1,9
user_381,2024-04-19,1,5
user_381,2024-06-01,1,20
user_381,2024-06-30,1,8
user_381,2024-09-05,1,10
user_381,2024-09-25,1,23
user_381,2024-11-03,1,11
user_381,2024-11-30,1,4
user_382,2024-01-18,1,8
user_382,2024-02-25,1,6
user_382,2024-02-29,1,3
user_382,2024-06-18,1,12
user_382,2024-07-01,1,7
user_382,2024-08-11,1,18
user_383,2024-02-17,1,1
user_383,2024-04-16,1,2
user_383,2024-08-19,1,16
user_383,2024-09-17,1,0
user_383,2024-09-28,1,14
user_383,2024-10-19,1,4
user_383,2024-11-19,1,20
user_383,2024-12-25,1,4
user_384,2024-01-22,1,11
user_384,2024-03-24,1,7
user_384,2024-03-25,1,3
user_384,2024-05-09,1,3
user_384,2024-05-13,1,2
user_384,2024-05-17,1,5
user_384,2024-06-03,1,11
user_384,2024-06-16,1,7
user_384,2024-09-13,1,4
user_384,2024-09-15,1,6
user_384,2024-10-10,1,33
user_384,2024-10-25,1,2
user_384,2024-11-11,1,10
user_384,2024-11-18,1,4
user_384,2024-12-18,1,20
user_385,2024-04-27,1,5
user_385,2024-05-25,1,21
user_385,2024-11-11,1,6
user_386,2024-03-29,1,1
user_386,2024-06-01,1,24
user_386,2024-06-13,1,17
user_386,2024-07-08,1,13
user_386,2024-07-13,1,32
user_386,2024-07-29,1,4
user_386,2024-08-18,1,8
user_386,2024-11-03,1,6
user_386,2024-11-12,1,16
user_386,2024-12-10,1,3
user_386,2024-12-27,1,0
user_386,2024-12-31,1,4
user_387,2024-02-29,1,13
user_387,2024-12-04,1,13
user_388,2024-01-23,1,2
user_388,2024-02-06,1,8
user_388,2024-02-14,1,37
user_388,2024-03-10,1,13
user_388,2024-03-23,1,11
user_388,2024-04-08,1,10
user_388,2024-04-29,1,28
user_388,2024-05-31,1,9
user_388,2024-10-06,1,12
user_388,2024-10-10,1,33
user_388,2024-11-14,1,0
user_388,2024-12-03,1,7
user_389,2024-05-01,1,4
user_389,2024-05-13,1,9
user_389,2024-07-22,1,0
user_389,2024-09-06,1,22
user_389,2024-10-06,1,0
user_389,2024-10-09,1,22
user_389,2024-10-15,1,20
user_389,2024-11-04,1,0
user_389,2024-12-12,1,0
user_389,2025-01-12,1,7
user_39,2023-05-07,1,1
user_39,2023-07-19,1,15
user_39,2023-08-03,1,10
user_39,2023-08-04,1,21
user_39,2023-10-14,1,3
user_39,2023-10-19,1,4
user_39,2023-10-20,1,0
user_39,2023-11-17,1,6
user_39,2023-12-04,1,0
user_39,2024-01-14,1,2
user_390,2024-05-28,1,0
user_390,2024-06-27,1,1
user_390,2024-07-16,1,13
user_390,2024-09-13,1,3
user_391,2024-01-27,1,9
user_391,2024-03-02,1,15
user_391,2024-03-19,1,24
user_391,2024-11-10,1,1
user_391,2024-11-24,1,11
user_391,2025-01-04,1,68
user_392,2024-05-21,1,16
user_392,2024-10-11,1,5
user_392,2024-12-08,1,13
user_393,2024-02-09,1,25
user_393,2024-02-12,1,1
user_393,2024-04-25,1,0
user_393,2024-05-02,1,7
user_393,2024-06-26,1,8
user_393,2024-07-20,1,8
user_393,2024-07-21,1,2
user_393,2024-08-03,1,17
user_393,2024-11-06,1,2
user_393,2024-11-22,1,21
user_393,2024-12-15,1,5
user_394,2024-01-28,1,16
user_394,2024-02-19,1,42
user_394,2024-06-25,1,39
user_394,2024-07-02,1,17
user_394,2024-08-06,1,40
user_394,2024-11-14,1,6
user_394,2024-12-21,1,6
user_395,2024-01-31,1,9
user_395,2024-07-25,1,17
user_395,2024-12-28,1,30
user_395,2024-12-29,1,4
user_396,2024-04-27,1,24
user_396,2024-12-23,1,7
user_397,2024-01-29,1,15
user_397,2024-02-03,1,1
user_397,2024-02-29,1,6
user_397,2024-03-05,1,1
user_397,2024-04-04,1,11
user_397,2024-04-27,1,2
user_397,2024-05-18,1,8
user_397,2024-06-11,1,20
user_397,2024-08-07,1,18
user_397,2024-09-11,1,0
user_397,2024-10-14,1,13
user_397,2024-10-31,1,5
user_397,2024-12-13,1,5
user_397,2024-12-17,1,16
user_398,2024-04-22,1,8
user_398,2024-04-28,1,4
user_398,2024-07-29,1,2
user_398,2024-09-19,1,5
user_398,2025-01-10,1,15
user_399,2024-02-24,1,1
user_399,2024-03-11,1,8
user_399,2024-03-25,1,29
user_399,2024-09-25,1,1
user_399,2024-10-29,1,6
user_399,2024-11-27,1,12
user_399,2024-12-11,1,5
user_399,2024-12-28,1,1
user_4,2023-01-16,1,32
user_4,2023-06-08,1,4
user_4,2023-06-15,1,23
user_4,2023-06-24,1,16
user_4,2023-07-08,1,0
user_4,2023-08-13,2,28
user_4,2023-10-03,1,2
user_4,2023-10-20,1,0
user_4,2023-11-18,1,3
user_4,2023-12-12,1,1
user_40,2023-03-28,1,8
user_40,2023-04-17,1,0
user_40,2023-07-02,1,0
user_40,2023-08-04,1,2
user_40,2023-08-07,1,5
user_40,2023-08-30,1,10
user_40,2023-09-28,1,3
user_40,2023-10-01,1,6
user_40,2023-11-24,2,20
user_400,2024-04-28,1,18
user_400,2024-05-17,1,2
user_400,2024-06-01,1,0
user_400,2024-06-13,1,0
user_400,2024-06-22,1,7
user_400,2024-08-05,1,44
user_400,2024-09-17,1,26
user_400,2024-10-22,1,0
user_400,2024-10-24,1,7
user_400,2024-12-25,1,2
user_400,2025-01-07,1,16
user_401,2024-02-18,1,6
user_401,2024-02-20,1,13
user_401,2024-02-25,1,0
user_401,2024-04-12,1,1
user_401,2024-04-15,1,16
user_401,2024-06-01,1,4
user_401,2024-08-12,1,10
user_401,2024-08-24,1,5
user_401,2025-01-06,1,9
user_401,2025-01-27,1,3
user_402,2024-10-01,1,6
user_402,2024-10-23,1,2
user_402,2024-10-26,1,2
user_403,2024-02-26,1,2
user_403,2024-03-01,1,7
user_403,2024-04-27,1,11
user_403,2024-05-09,1,2
user_403,2024-08-16,1,30
user_403,2024-08-22,1,10
user_403,2024-09-06,1,25
user_403,2024-10-13,1,10
user_403,2024-12-19,1,3
user_404,2024-02-04,1,0
user_404,2024-03-10,1,8
user_404,2024-04-01,1,10
user_404,2024-06-19,1,10
user_404,2024-07-02,1,17
user_404,2024-08-05,1,1
user_404,2024-08-24,1,8
user_404,2024-09-17,1,11
user_404,2024-10-09,1,3
user_404,2024-10-19,1,7
user_404,2024-11-24,1,1
user_404,2024-11-30,1,3
user_404,2024-12-13,1,3
user_405,2024-03-16,1,4
user_405,2024-03-29,1,16
user_405,2024-04-20,1,3
user_405,2024-09-06,1,9
user_405,2024-09-08,1,0
user_406,2024-03-28,1,4
user_406,2024-04-10,1,3
user_406,2024-06-13,1,5
user_406,2024-09-04,1,2
user_406,2024-09-06,1,0
user_406,2024-09-12,1,48
user_406,2024-10-01,1,10
user_406,2024-10-07,2,35
user_406,2024-10-22,1,6
user_406,2024-10-27,1,0
user_406,2025-01-13,1,8
user_406,2025-01-17,1,20
user_407,2024-04-10,1,5
user_407,2024-05-28,1,21
user_407,2024-06-08,1,2
user_407,2024-06-29,1,17
user_407,2024-08-05,1,4
user_407,2024-08-11,1,2
user_407,2024-11-10,1,4
user_407,2024-12-01,1,21
user_408,2024-02-10,1,4
user_408,2024-02-21,1,32
user_408,2024-04-13,1,1
user_408,2024-05-17,1,1
user_408,2024-08-07,1,3
user_408,2024-08-19,1,8
user_408,2024-08-29,1,11
user_408,2025-01-17,1,4
user_409,2024-04-06,1,13
user_409,2024-04-07,1,12
user_409,2024-05-10,1,32
user_409,2024-05-23,1,32
user_409,2024-05-25,1,0
user_409,2024-07-11,1,3
user_409,2024-08-07,1,0
user_409,2024-08-20,1,2
user_409,2024-11-21,1,12
user_409,2024-12-23,1,0
user_409,2024-12-31,1,3
user_409,2025-01-06,1,8
user_409,2025-01-08,1,9
user_409,2025-01-11,1,4
user_41,2023-03-12,1,15
user_41,2023-04-02,1,4
user_41,2023-05-26,1,1
user_41,2024-01-15,1,2
user_41,2024-01-26,1,2
user_410,2024-04-27,1,6
user_410,2024-05-15,1,7
user_410,2024-05-22,1,40
user_410,2024-06-18,1,4
user_410,2024-09-14,1,6
user_410,2025-02-01,1,25
user_410,2025-02-03,1,2
user_412,2024-05-03,1,26
user_412,2024-05-17,1,1
user_412,2024-05-23,1,13
user_412,2024-08-11,1,7
user_412,2024-08-22,1,11
user_412,2024-12-09,1,15
user_412,2025-01-06,1,1
user_412,2025-01-10,1,1
user_412,2025-01-14,1,0
user_413,2024-04-15,1,12
user_413,2024-06-23,1,1
user_413,2024-10-17,1,0
user_413,2024-10-29,1,18
user_413,2025-01-07,1,10
user_413,2025-01-27,1,2
user_413,2025-02-04,1,7
user_414,2024-02-15,1,39
user_414,2024-06-04,1,5
user_414,2024-06-14,1,20
user_414,2024-06-24,2,38
user_414,2024-06-25,1,2
user_414,2024-07-16,1,3
user_414,2024-11-23,1,24
user_414,2024-12-09,1,0
user_415,2024-02-24,1,5
user_415,2024-03-29,1,9
user_415,2024-05-14,1,2
user_415,2024-07-29,1,6
user_415,2024-10-16,1,4
user_415,2024-10-27,1,1
user_415,2025-01-06,1,0
user_415,2025-01-14,1,12
user_415,2025-02-12,1,1
user_416,2024-02-24,1,2
user_416,2024-03-04,1,38
user_416,2024-04-26,1,17
user_416,2024-05-03,1,2
user_416,2024-05-05,1,3
user_416,2024-05-24,1,14
user_416,2024-06-18,1,1
user_416,2024-07-13,1,7
user_416,2024-07-16,1,17
user_416,2024-07-17,1,29
user_416,2024-07-23,1,25
user_416,2024-08-21,1,18
user_416,2024-08-22,1,12
user_416,2024-09-13,1,2
user_416,2024-10-23,1,0
user_416,2024-10-29,1,9
user_416,2025-01-09,1,9
user_417,2024-04-08,1,6
user_417,2024-04-12,1,16
user_417,2024-05-16,1,3
user_417,2024-05-21,1,8
user_417,2024-06-30,1,2
user_417,2024-07-18,1,5
user_417,2024-07-28,1,4
user_417,2024-08-14,1,0
user_417,2024-09-26,1,15
user_417,2024-10-29,1,0
user_417,2025-01-23,1,11
user_417,2025-02-11,1,1
user_418,2024-11-01,1,0
user_418,2024-11-27,1,0
user_418,2024-12-10,1,3
user_418,2025-01-13,1,3
user_419,2024-03-03,1,30
user_419,2024-03-07,1,44
user_419,2024-03-26,1,14
user_419,2024-04-02,1,2
user_419,2024-04-18,1,5
user_419,2024-06-03,1,8
user_419,2024-06-05,1,3
user_419,2024-06-09,1,18
user_419,2024-06-15,1,4
user_419,2024-06-18,1,4
user_419,2024-07-28,1,17
user_419,2024-08-23,1,1
user_419,2024-09-02,1,14
user_419,2024-12-21,1,2
user_42,2023-03-18,1,43
user_42,2023-05-23,1,1
user_42,2023-06-06,1,14
user_42,2023-08-30,1,3
user_42,2023-09-07,1,19
user_42,2023-09-18,1,34
user_42,2023-11-02,1,24
user_42,2023-11-19,1,8
user_42,2024-01-04,1,2
user_42,2024-01-09,1,10
user_42,2024-01-17,1,13
user_420,2024-03-02,1,4
user_420,2024-05-26,1,6
user_420,2024-07-03,1,2
user_420,2024-08-17,1,7
user_420,2024-10-15,1,0
user_420,2024-11-01,1,1
user_420,2024-11-20,1,3
user_420,2024-12-22,1,2
user_420,2025-01-01,1,11
user_420,2025-01-26,1,6
user_421,2024-11-29,1,0
user_422,2024-02-28,1,7
user_422,2024-03-16,1,27
user_422,2024-07-18,1,4
user_422,2024-08-17,1,4
user_422,2024-09-02,1,4
user_422,2025-02-01,1,18
user_423,2024-04-17,1,5
user_423,2024-05-30,1,13
