user_id,day,logins
user_221,2023-10-13,1
user_221,2023-11-19,1
user_221,2024-03-07,1
user_221,2024-03-18,1
user_221,2024-03-24,1
user_221,2024-06-03,1
user_221,2024-07-05,1
user_222,2023-08-07,1
user_222,2023-11-04,1
user_222,2023-11-10,1
user_222,2023-12-31,1
user_222,2024-02-11,1
user_223,2023-09-13,1
user_223,2023-12-21,1
user_223,2024-02-08,1
user_223,2024-02-16,1
user_223,2024-03-29,1
user_223,2024-04-11,1
user_223,2024-05-18,1
user_223,2024-06-22,1
user_224,2023-10-08,1
user_224,2023-12-21,1
user_224,2023-12-31,1
user_224,2024-01-11,1
user_224,2024-02-28,1
user_224,2024-03-13,1
user_224,2024-03-15,1
user_224,2024-05-10,1
user_224,2024-05-15,1
user_224,2024-05-30,1
user_224,2024-06-28,1
user_224,2024-07-05,1
user_224,2024-07-30,1
user_224,2024-08-03,1
user_225,2023-11-14,1
user_225,2024-01-20,1
user_226,2023-09-08,1
user_226,2023-11-18,1
user_226,2023-11-28,1
user_226,2024-01-07,1
user_226,2024-03-03,1
user_226,2024-03-16,1
user_226,2024-04-11,1
user_226,2024-05-25,1
user_226,2024-06-24,1
user_226,2024-07-28,1
user_226,2024-08-06,1
user_227,2023-10-18,1
user_228,2023-08-12,1
user_228,2023-08-28,1
user_228,2023-09-23,2
user_228,2023-09-24,1
user_228,2023-10-07,1
user_228,2023-11-06,1
user_228,2023-12-05,1
user_228,2023-12-14,1
user_228,2024-01-16,1
user_228,2024-04-24,1
user_228,2024-06-25,1
user_229,2023-09-16,1
user_229,2023-10-19,1
user_229,2024-02-24,1
user_229,2024-02-29,1
user_229,2024-03-02,1
user_229,2024-03-08,1
user_229,2024-03-28,1
user_229,2024-05-12,1
user_23,2023-01-26,1
user_23,2023-04-12,1
user_23,2023-06-03,1
user_23,2023-07-20,1
user_23,2023-07-27,1
user_23,2023-07-29,2
user_23,2023-10-12,1
user_23,2023-12-17,1
user_23,2023-12-22,1
user_230,2023-10-05,1
user_230,2023-11-01,1
user_230,2023-12-16,1
user_230,2024-01-13,1
user_230,2024-01-16,1
user_230,2024-03-08,1
user_230,2024-06-24,1
user_231,2023-08-19,1
user_231,2023-08-20,1
user_231,2023-10-01,1
user_231,2023-11-06,1
user_231,2023-11-11,1
user_231,2023-11-21,1
user_231,2023-12-22,1
user_231,2024-02-10,1
user_231,2024-02-16,1
user_231,2024-02-17,2
user_231,2024-04-02,1
user_231,2024-07-08,1
user_231,2024-07-09,1
user_231,2024-07-18,1
user_231,2024-08-05,1
user_232,2023-12-06,1
user_232,2023-12-10,1
user_232,2024-01-11,1
user_232,2024-02-15,1
user_232,2024-02-24,1
user_232,2024-02-29,1
user_232,2024-04-02,1
user_232,2024-04-14,1
user_232,2024-06-07,1
user_232,2024-07-03,1
user_233,2023-10-16,1
user_233,2023-10-31,1
user_233,2023-11-15,1
user_233,2023-12-18,1
user_233,2024-02-26,1
user_233,2024-04-12,1
user_233,2024-05-14,1
user_233,2024-06-08,1
user_233,2024-06-10,1
user_233,2024-06-26,1
user_234,2023-09-04,1
user_234,2023-10-03,1
user_234,2023-10-19,1
user_234,2023-10-27,1
user_234,2023-11-23,1
user_234,2023-12-01,1
user_234,2023-12-25,1
user_234,2024-02-05,1
user_234,2024-03-14,1
user_234,2024-04-05,1
user_234,2024-04-25,1
user_234,2024-04-26,1
user_234,2024-07-08,1
user_234,2024-07-25,1
user_234,2024-07-29,1
user_235,2023-08-30,1
user_235,2023-09-04,1
user_235,2023-09-26,1
user_235,2023-10-15,1
user_235,2023-12-28,1
user_235,2024-01-02,1
user_235,2024-01-10,1
user_235,2024-02-26,1
user_235,2024-05-10,1
user_235,2024-06-17,1
user_235,2024-06-18,1
user_235,2024-06-23,1
user_235,2024-07-23,1
user_235,2024-07-29,1
user_235,2024-08-11,1
user_236,2023-09-09,1
user_236,2023-10-11,1
user_236,2023-10-18,1
user_236,2023-11-14,1
user_236,2023-11-15,1
user_236,2023-12-08,1
user_236,2024-03-12,1
user_236,2024-03-25,1
user_236,2024-04-16,1
user_236,2024-04-22,1
user_236,2024-05-26,1
user_236,2024-06-14,1
user_236,2024-07-31,1
user_236,2024-08-11,1
user_237,2023-10-08,1
user_237,2023-10-29,1
user_237,2023-10-30,1
user_237,2023-12-06,1
user_237,2024-01-28,1
user_237,2024-02-10,1
user_238,2023-10-19,1
user_238,2023-10-26,1
user_238,2023-11-13,1
user_238,2023-12-08,1
user_238,2024-01-08,1
user_238,2024-01-21,1
user_238,2024-02-26,1
user_238,2024-02-27,2
user_238,2024-03-01,1
user_238,2024-03-20,1
user_238,2024-03-26,1
user_238,2024-04-13,1
user_238,2024-04-21,1
user_238,2024-07-03,1
user_238,2024-07-25,1
user_238,2024-08-20,1
user_239,2023-10-18,1
user_239,2023-12-14,1
user_239,2023-12-22,1
user_239,2024-01-02,1
user_239,2024-03-30,1
user_239,2024-07-13,1
user_239,2024-08-09,1
user_24,2023-11-10,1
user_240,2023-11-09,1
user_240,2024-08-21,1
user_241,2023-09-08,1
user_241,2023-09-10,1
user_241,2023-10-06,1
user_241,2023-10-30,1
user_241,2023-11-08,1
user_241,2023-11-20,1
user_241,2023-12-16,1
user_241,2024-01-12,1
user_241,2024-02-27,1
user_241,2024-05-22,1
user_241,2024-05-28,1
user_241,2024-06-16,1
user_241,2024-06-17,1
user_241,2024-06-26,1
user_241,2024-08-05,1
user_241,2024-08-18,1
user_242,2023-08-27,1
user_242,2023-09-04,1
user_242,2023-11-16,1
user_242,2023-11-19,1
user_242,2023-12-06,1
user_242,2024-04-03,1
user_242,2024-05-14,1
user_242,2024-05-16,1
user_242,2024-06-13,1
user_243,2023-10-03,1
user_243,2023-10-06,1
user_243,2023-12-14,1
user_243,2024-05-05,2
user_243,2024-07-23,1
user_243,2024-08-01,1
user_244,2023-10-25,1
user_244,2024-02-27,1
user_244,2024-03-24,1
user_245,2023-08-29,1
user_245,2023-12-05,1
user_245,2024-03-20,1
user_245,2024-03-23,1
user_245,2024-05-21,1
user_245,2024-06-01,1
user_245,2024-06-13,1
user_246,2023-09-16,1
user_246,2023-09-23,1
user_246,2023-09-27,1
user_246,2023-10-11,1
user_246,2023-12-09,1
user_246,2023-12-19,1
user_246,2023-12-31,1
user_246,2024-02-06,1
user_246,2024-05-15,1
user_246,2024-05-29,1
user_246,2024-06-02,1
user_246,2024-06-11,1
user_246,2024-08-04,1
user_246,2024-08-08,1
user_247,2023-08-31,1
user_247,2023-11-13,1
user_247,2023-12-23,1
user_247,2024-01-10,1
user_247,2024-05-01,1
user_248,2023-09-01,1
user_248,2023-09-19,1
user_248,2023-10-05,1
user_248,2023-10-28,1
user_248,2024-01-11,1
user_248,2024-02-03,1
user_248,2024-02-13,1
user_248,2024-02-17,1
user_248,2024-02-27,1
user_248,2024-02-29,1
user_248,2024-05-23,1
user_248,2024-05-25,1
user_248,2024-06-15,1
user_248,2024-06-17,1
user_248,2024-06-29,1
user_249,2023-09-06,1
user_249,2023-09-20,1
user_249,2023-10-18,1
user_249,2023-10-28,1
user_249,2023-12-22,1
user_249,2024-01-03,1
user_249,2024-01-21,1
user_249,2024-02-26,1
user_249,2024-02-27,1
user_249,2024-02-28,1
user_249,2024-05-03,1
user_249,2024-07-28,1
user_249,2024-08-17,1
user_25,2023-01-26,1
user_25,2023-03-28,1
user_25,2023-05-26,1
user_25,2023-06-23,1
user_25,2023-07-05,1
user_25,2023-09-11,1
user_25,2023-09-27,1
user_25,2023-10-26,1
user_25,2023-12-06,1
user_25,2023-12-10,1
user_25,2023-12-27,1
user_25,2024-01-09,2
user_250,2023-09-14,1
user_250,2024-02-11,1
user_250,2024-04-10,1
user_251,2023-09-07,1
user_251,2023-10-28,1
user_251,2023-11-09,1
user_251,2023-11-18,1
user_251,2023-11-21,1
user_251,2023-11-22,1
user_251,2024-03-11,1
user_251,2024-04-21,1
user_251,2024-06-10,2
user_251,2024-07-06,1
user_252,2023-11-28,1
user_252,2024-05-09,1
user_252,2024-07-07,1
user_252,2024-08-14,1
user_253,2023-10-10,1
user_253,2023-11-07,1
user_253,2024-05-24,1
user_253,2024-06-28,1
user_253,2024-07-19,1
user_254,2023-09-07,1
user_254,2023-09-18,1
user_254,2023-10-11,1
user_254,2023-12-16,1
user_254,2024-06-08,1
user_254,2024-07-10,1
user_254,2024-07-11,1
user_255,2023-10-10,1
user_255,2023-10-19,1
user_255,2023-11-22,1
user_255,2024-02-16,1
user_255,2024-03-29,1
user_255,2024-05-19,1
user_255,2024-08-12,1
user_256,2023-09-18,1
user_256,2023-10-23,1
user_256,2023-11-12,1
user_256,2024-02-05,1
user_256,2024-04-08,1
user_256,2024-05-27,1
user_256,2024-06-20,1
user_256,2024-07-13,1
user_256,2024-07-27,1
user_257,2023-09-14,1
user_257,2023-09-25,1
user_257,2023-11-01,1
user_257,2023-11-07,1
user_257,2023-11-12,1
user_257,2023-12-09,1
user_257,2024-01-16,1
user_257,2024-01-31,1
user_257,2024-02-27,1
user_257,2024-04-20,1
user_257,2024-05-11,1
user_257,2024-07-04,1
user_257,2024-07-18,1
user_257,2024-08-30,1
user_257,2024-09-08,1
user_258,2023-10-18,1
user_258,2023-10-25,1
user_258,2023-12-11,2
user_258,2024-02-12,1
user_258,2024-03-09,1
user_258,2024-04-17,1
user_258,2024-04-30,1
user_258,2024-05-08,1
user_258,2024-05-26,1
user_258,2024-06-10,1
user_258,2024-06-12,1
user_258,2024-06-21,1
user_258,2024-08-19,1
user_259,2023-12-13,1
user_259,2023-12-29,1
user_259,2024-04-10,1
user_259,2024-04-29,1
user_259,2024-06-26,1
user_259,2024-07-05,1
user_26,2023-02-03,1
user_26,2023-02-20,1
user_26,2023-03-15,2
user_26,2023-03-16,1
user_26,2023-04-13,1
user_26,2023-06-13,1
user_26,2023-06-17,1
user_26,2023-07-12,1
user_26,2023-07-29,1
user_26,2023-08-03,1
user_26,2023-08-24,1
user_26,2023-09-11,1
user_26,2023-09-27,1
user_26,2023-10-12,1
user_26,2023-12-15,1
user_26,2023-12-24,1
user_260,2023-10-31,1
user_260,2024-01-05,1
user_260,2024-04-10,1
user_260,2024-06-24,1
user_260,2024-06-26,1
user_260,2024-07-09,1
user_260,2024-07-11,2
user_260,2024-08-09,1
user_261,2023-10-16,1
user_261,2024-01-14,1
user_261,2024-01-25,1
user_261,2024-03-14,1
user_261,2024-05-21,1
user_261,2024-07-03,1
user_261,2024-07-07,1
user_262,2023-10-04,1
user_262,2023-10-11,1
user_262,2023-12-23,1
user_262,2024-01-08,1
user_262,2024-02-13,1
user_262,2024-03-06,1
user_262,2024-05-10,1
user_262,2024-06-06,1
user_262,2024-06-22,1
user_263,2023-09-23,1
user_263,2023-10-26,1
user_263,2023-11-14,1
user_263,2024-02-25,1
user_263,2024-03-22,2
user_263,2024-05-09,1
user_263,2024-05-19,1
user_263,2024-05-22,1
user_263,2024-06-02,1
user_263,2024-06-04,1
user_263,2024-07-05,1
user_263,2024-07-07,1
user_263,2024-07-15,1
user_264,2023-10-04,1
user_264,2023-10-23,1
user_264,2024-05-04,1
user_264,2024-06-01,1
user_264,2024-06-26,1
user_264,2024-07-08,1
user_264,2024-07-31,1
user_265,2023-09-30,1
user_265,2023-10-10,1
user_265,2023-10-16,1
user_265,2023-10-29,1
user_265,2023-11-04,1
user_265,2023-12-31,1
user_265,2024-04-04,1
user_265,2024-06-02,1
user_265,2024-06-19,1
user_265,2024-07-12,1
user_265,2024-08-09,1
user_265,2024-09-16,1
user_266,2023-12-19,1
user_266,2024-02-25,1
user_266,2024-08-15,1
user_267,2023-10-10,1
user_267,2023-10-23,1
user_267,2023-12-03,1
user_267,2024-02-20,1
user_267,2024-04-01,1
user_267,2024-05-16,1
user_267,2024-05-23,1
user_267,2024-06-19,1
user_267,2024-07-31,1
user_267,2024-09-15,1
user_268,2023-09-26,1
user_268,2023-09-29,1
user_268,2023-10-24,1
user_268,2023-11-29,1
user_268,2023-12-10,1
user_268,2023-12-18,1
user_268,2023-12-31,1
user_268,2024-01-05,1
user_268,2024-02-24,1
user_268,2024-03-13,1
user_268,2024-04-12,1
user_268,2024-05-13,1
user_268,2024-05-21,1
user_268,2024-06-29,1
user_269,2023-11-05,1
user_269,2024-04-17,1
user_269,2024-04-26,1
user_269,2024-04-29,1
user_269,2024-05-21,1
user_269,2024-06-29,1
user_269,2024-07-19,1
user_27,2023-02-15,1
user_27,2023-02-21,1
user_27,2023-03-12,1
user_27,2023-05-29,1
user_27,2023-07-16,1
user_27,2023-07-31,1
user_27,2023-09-14,1
user_27,2023-09-20,1
user_27,2023-10-13,1
user_27,2023-10-30,1
user_27,2023-11-12,1
user_27,2023-11-24,1
user_270,2023-10-04,1
user_270,2023-11-09,1
user_270,2024-02-04,1
user_270,2024-02-14,1
user_270,2024-03-31,1
user_271,2024-01-22,1
user_271,2024-03-09,1
user_271,2024-04-15,1
user_272,2023-10-02,1
user_272,2023-10-05,1
user_272,2023-10-18,1
user_272,2023-11-02,1
user_272,2023-11-09,1
user_272,2023-11-13,1
user_272,2023-11-18,1
user_272,2023-12-31,1
user_272,2024-01-11,2
user_272,2024-01-24,1
user_272,2024-03-20,1
user_272,2024-03-23,1
user_272,2024-05-05,1
user_272,2024-06-09,2
user_272,2024-06-27,1
user_272,2024-07-03,1
user_272,2024-07-07,1
user_273,2023-11-13,1
user_273,2023-11-15,1
user_273,2023-11-20,1
user_273,2023-12-09,1
user_273,2024-03-07,1
user_273,2024-03-27,1
user_273,2024-05-15,1
user_273,2024-05-28,1
user_273,2024-05-31,1
user_273,2024-06-15,1
user_273,2024-07-17,1
user_273,2024-08-01,1
user_273,2024-08-13,2
user_274,2023-12-31,1
user_274,2024-07-14,1
user_275,2023-10-08,1
user_275,2023-10-23,1
user_275,2023-10-29,1
user_275,2023-12-02,1
user_275,2023-12-17,1
user_275,2024-03-10,1
user_275,2024-03-12,1
user_275,2024-05-27,1
user_276,2023-10-04,1
user_276,2023-10-16,1
user_276,2023-12-28,1
user_276,2024-02-19,1
user_276,2024-05-23,1
user_276,2024-06-07,1
user_276,2024-06-26,1
user_276,2024-08-24,1
user_277,2023-11-19,1
user_277,2024-01-11,1
user_277,2024-01-24,1
user_277,2024-04-11,1
user_277,2024-05-18,1
user_277,2024-07-31,1
user_278,2023-11-27,1
user_278,2023-12-09,1
user_278,2024-04-17,1
user_278,2024-07-08,1
user_278,2024-08-18,1
user_278,2024-09-01,1
user_278,2024-09-05,1
user_279,2023-12-08,1
user_279,2024-02-11,1
user_279,2024-02-28,1
user_279,2024-04-08,1
user_279,2024-07-24,1
user_28,2023-09-07,1
user_28,2024-01-14,1
user_280,2023-12-24,1
user_280,2024-01-04,1
user_280,2024-03-25,1
user_280,2024-04-12,1
user_280,2024-09-20,1
user_281,2023-11-01,1
user_281,2023-12-05,1
user_281,2023-12-24,1
user_281,2024-04-09,1
user_281,2024-06-03,1
user_281,2024-07-03,1
user_281,2024-07-20,1
user_281,2024-08-01,1
user_281,2024-08-11,1
user_281,2024-10-02,1
user_282,2023-11-07,1
user_282,2024-02-10,1
user_282,2024-02-11,1
user_282,2024-09-01,1
user_283,2023-11-01,1
user_283,2023-12-16,1
user_283,2023-12-17,1
user_283,2024-01-08,1
user_283,2024-01-09,1
user_283,2024-01-28,1
user_283,2024-02-01,1
user_283,2024-02-05,1
user_283,2024-03-25,1
user_283,2024-04-21,1
user_284,2024-01-14,1
user_284,2024-04-01,1
user_284,2024-05-05,1
user_284,2024-07-03,1
user_284,2024-07-19,1
user_284,2024-07-21,1
user_284,2024-08-02,1
user_285,2023-10-24,1
user_285,2023-12-10,1
user_285,2024-01-08,1
user_285,2024-05-06,1
user_285,2024-05-25,1
user_285,2024-06-30,1
user_285,2024-07-10,1
user_285,2024-07-14,1
user_285,2024-07-15,1
user_286,2023-11-01,1
user_286,2024-02-13,1
user_286,2024-05-07,1
user_286,2024-06-01,1
user_286,2024-08-25,1
user_286,2024-10-02,1
user_287,2023-12-19,1
user_287,2023-12-21,1
user_287,2023-12-28,1
user_287,2024-01-31,1
user_287,2024-02-10,1
user_287,2024-02-24,1
user_287,2024-03-18,1
user_287,2024-07-19,1
user_287,2024-08-14,1
user_287,2024-09-18,1
user_288,2023-10-21,1
user_288,2023-11-16,1
user_288,2024-01-01,1
user_288,2024-02-04,1
user_288,2024-03-29,1
user_288,2024-07-01,1
user_288,2024-07-15,1
user_288,2024-08-11,1
user_288,2024-08-27,1
user_289,2023-11-14,1
user_289,2023-12-15,1
user_289,2023-12-27,1
user_289,2024-01-24,1
user_289,2024-03-14,1
user_289,2024-06-20,1
user_289,2024-10-01,1
user_29,2023-05-08,1
user_29,2023-06-07,1
user_29,2023-07-13,1
user_29,2023-07-25,1
user_29,2023-08-17,1
user_29,2023-09-03,1
user_29,2023-10-29,1
user_290,2023-11-08,1
user_290,2023-12-13,1
user_290,2023-12-15,1
user_290,2024-02-15,1
user_290,2024-03-12,1
user_290,2024-05-25,1
user_290,2024-06-11,1
user_290,2024-07-02,1
user_290,2024-07-15,1
user_290,2024-10-05,1
user_291,2023-12-04,1
user_291,2023-12-20,1
user_291,2023-12-26,1
user_291,2024-01-11,1
user_291,2024-01-19,1
user_291,2024-03-04,1
user_291,2024-04-07,1
user_291,2024-04-17,1
user_291,2024-05-12,1
user_291,2024-09-29,1
user_292,2023-10-26,1
user_292,2024-01-18,1
user_292,2024-02-05,1
user_292,2024-04-06,1
user_292,2024-04-08,1
user_292,2024-05-29,1
user_292,2024-07-03,1
user_292,2024-07-07,1
user_292,2024-08-09,1
user_292,2024-09-06,2
user_293,2023-10-20,1
user_293,2024-01-30,1
user_293,2024-08-02,1
user_293,2024-08-07,1
user_293,2024-08-08,1
user_293,2024-10-05,1
user_294,2023-11-07,1
user_294,2023-11-19,1
user_294,2024-01-24,1
user_294,2024-01-26,1
user_294,2024-01-30,1
user_294,2024-02-18,1
user_294,2024-02-23,1
user_294,2024-05-11,1
user_294,2024-06-03,1
user_294,2024-08-07,1
user_294,2024-08-24,1
user_294,2024-09-24,1
user_294,2024-10-07,1
user_295,2023-11-09,1
user_295,2023-12-11,1
user_295,2024-02-01,1
user_295,2024-06-24,1
user_295,2024-07-03,1
user_295,2024-09-21,1
user_296,2023-11-03,1
user_296,2023-12-28,1
user_296,2024-02-27,1
user_296,2024-03-11,1
user_296,2024-03-21,1
user_296,2024-04-14,1
user_296,2024-06-13,1
user_296,2024-07-15,1
user_296,2024-07-19,1
user_296,2024-09-14,1
user_296,2024-09-28,1
user_296,2024-10-17,1
user_297,2024-01-10,1
user_297,2024-03-14,1
user_297,2024-04-03,1
user_297,2024-06-07,1
user_297,2024-06-10,1
user_297,2024-07-23,1
user_297,2024-09-17,1
user_297,2024-09-22,1
user_297,2024-09-25,1
user_298,2024-01-20,1
user_298,2024-01-28,1
user_298,2024-09-12,1
user_298,2024-10-05,1
user_299,2024-03-29,1
user_299,2024-03-30,1
user_299,2024-03-31,1
user_299,2024-04-09,1
user_299,2024-04-23,1
user_299,2024-10-08,1
user_299,2024-10-11,1
user_3,2023-02-18,1
user_3,2023-06-05,1
user_3,2023-08-04,1
user_3,2023-10-17,1
user_3,2023-10-18,1
user_3,2023-11-24,1
user_3,2023-11-26,1
user_3,2023-12-02,1
user_3,2023-12-07,1
user_30,2023-02-01,1
user_30,2023-03-23,1
user_30,2023-04-13,1
user_30,2023-04-25,1
user_30,2023-04-28,1
user_30,2023-06-27,1
user_30,2023-09-04,1
user_30,2023-09-29,1
user_300,2023-12-06,1
user_300,2024-03-27,1
user_300,2024-06-10,1
user_300,2024-06-19,1
user_301,2023-11-22,1
user_301,2024-07-02,1
user_301,2024-08-05,1
user_302,2024-08-23,1
user_303,2023-11-26,1
user_303,2023-12-08,1
user_303,2024-01-18,1
user_303,2024-02-23,2
user_303,2024-03-29,1
user_303,2024-07-02,1
user_303,2024-07-24,1
user_303,2024-09-30,2
user_303,2024-10-20,1
user_304,2023-11-07,1
user_304,2023-12-12,1
user_304,2023-12-17,1
user_304,2024-03-25,1
user_304,2024-03-31,1
user_304,2024-05-08,1
user_304,2024-07-29,1
user_304,2024-08-22,1
user_305,2023-11-10,1
user_305,2023-11-22,1
user_305,2023-12-13,1
user_305,2024-02-03,1
user_305,2024-05-12,1
user_305,2024-05-28,1
user_305,2024-06-04,1
user_305,2024-06-05,1
user_305,2024-06-06,1
user_305,2024-06-07,1
user_305,2024-07-22,1
user_305,2024-08-01,1
user_305,2024-08-09,1
user_305,2024-09-05,1
user_305,2024-10-10,1
user_306,2023-10-29,1
user_306,2024-02-07,1
user_306,2024-03-03,1
user_306,2024-03-25,1
user_306,2024-07-05,1
user_307,2023-12-19,1
user_307,2024-01-30,1
user_307,2024-04-07,2
user_307,2024-07-12,1
user_307,2024-08-01,1
user_307,2024-10-02,1
user_308,2024-06-01,1
user_308,2024-08-21,1
user_308,2024-10-26,1
user_309,2023-11-28,1
user_309,2023-12-19,1
user_309,2024-01-28,1
user_309,2024-02-05,1
user_309,2024-02-14,1
user_309,2024-03-21,1
user_309,2024-04-05,1
user_309,2024-04-12,1
user_309,2024-05-18,1
user_309,2024-05-27,1
user_309,2024-09-18,1
user_309,2024-10-23,1
user_31,2023-05-09,1
user_31,2023-05-19,1
user_31,2023-05-22,1
user_31,2023-07-26,2
user_31,2023-08-07,1
user_31,2023-09-25,1
user_31,2023-10-30,1
user_31,2024-01-26,1
user_310,2023-12-23,1
user_310,2024-01-19,1
user_310,2024-03-28,1
user_310,2024-04-16,1
user_310,2024-07-14,1
user_310,2024-07-31,1
user_310,2024-08-06,1
user_311,2023-11-29,1
user_311,2024-01-07,1
user_311,2024-01-27,1
user_311,2024-03-09,1
user_311,2024-05-01,1
user_311,2024-07-15,1
user_311,2024-08-07,1
user_311,2024-09-11,1
user_312,2023-11-19,1
user_312,2023-11-24,1
user_312,2023-11-30,1
user_312,2024-01-03,1
user_312,2024-01-21,1
user_312,2024-01-31,1
user_312,2024-03-02,1
user_312,2024-03-07,1
user_312,2024-03-27,1
user_312,2024-06-28,1
user_312,2024-09-30,1
user_312,2024-10-31,1
user_312,2024-11-02,1
user_313,2024-06-08,1
user_313,2024-09-07,1
user_313,2024-09-11,1
user_313,2024-09-12,1
user_314,2023-12-10,1
user_314,2024-01-14,1
user_314,2024-01-17,1
user_314,2024-01-30,1
user_314,2024-02-04,1
user_314,2024-02-19,1
user_314,2024-04-27,1
user_314,2024-04-30,1
user_314,2024-05-13,1
user_314,2024-05-18,1
user_314,2024-06-16,1
user_314,2024-07-07,1
user_314,2024-07-16,1
user_314,2024-09-20,1
user_314,2024-10-03,1
user_314,2024-10-11,1
user_314,2024-10-12,1
user_315,2023-11-12,1
user_315,2023-12-16,1
user_315,2023-12-26,1
user_315,2024-01-06,1
user_315,2024-02-04,1
user_315,2024-02-13,1
user_315,2024-03-12,1
user_315,2024-04-07,1
user_315,2024-05-28,1
user_315,2024-06-13,1
user_315,2024-07-29,1
user_315,2024-10-13,1
user_316,2024-02-13,1
user_316,2024-03-22,1
user_316,2024-05-31,1
user_316,2024-06-14,2
user_316,2024-07-18,1
user_317,2024-01-04,1
user_317,2024-02-07,1
user_317,2024-02-27,1
user_317,2024-03-12,1
user_317,2024-03-19,1
user_317,2024-10-04,1
user_317,2024-10-08,1
user_317,2024-10-29,1
user_318,2023-11-13,1
user_318,2023-12-30,1
user_318,2024-03-08,1
user_318,2024-03-19,1
user_318,2024-05-09,1
user_318,2024-05-28,1
user_318,2024-05-31,1
user_318,2024-06-07,1
user_318,2024-06-21,1
user_318,2024-07-20,1
user_318,2024-09-09,1
user_318,2024-09-15,1
user_318,2024-09-19,1
user_319,2023-11-19,1
user_319,2023-11-23,1
user_319,2024-01-23,1
user_319,2024-03-14,1
user_319,2024-04-18,1
user_319,2024-05-01,2
user_319,2024-05-11,1
user_319,2024-08-14,1
user_319,2024-09-23,1
user_319,2024-09-26,1
user_319,2024-11-08,1
user_32,2023-02-06,1
user_32,2023-04-22,1
user_32,2023-07-08,1
user_32,2023-07-14,1
user_32,2023-09-12,1
user_32,2023-09-25,1
user_320,2023-12-04,1
user_320,2023-12-24,1
user_320,2024-01-04,1
user_320,2024-03-08,1
user_320,2024-03-09,1
user_320,2024-04-06,1
user_320,2024-05-10,1
user_320,2024-05-22,1
user_320,2024-06-05,1
user_320,2024-07-25,2
user_320,2024-08-08,1
user_320,2024-10-05,1
user_320,2024-10-06,1
user_320,2024-10-15,1
user_320,2024-10-29,1
user_321,2024-02-01,1
user_321,2024-03-16,2
user_321,2024-03-24,1
user_321,2024-05-01,1
user_321,2024-05-02,1
user_321,2024-05-15,1
user_321,2024-06-23,1
user_321,2024-09-22,1
user_322,2024-01-12,1
user_322,2024-01-22,1
user_322,2024-02-18,1
user_322,2024-06-02,1
user_322,2024-06-30,1
user_322,2024-07-15,1
user_322,2024-11-02,1
user_323,2024-02-07,1
user_323,2024-02-21,1
user_323,2024-03-08,1
user_323,2024-03-27,1
user_323,2024-04-08,1
user_323,2024-04-30,1
user_323,2024-06-23,1
user_323,2024-06-26,1
user_323,2024-07-03,1
user_323,2024-09-16,1
user_323,2024-09-21,1
user_323,2024-10-30,1
user_323,2024-11-03,1
user_324,2023-11-17,1
user_324,2023-12-01,1
user_324,2024-04-26,1
user_324,2024-04-29,1
user_324,2024-05-18,1
user_324,2024-06-21,1
user_324,2024-08-21,1
user_324,2024-09-01,1
user_325,2023-11-28,1
user_325,2023-12-26,1
user_325,2024-01-08,1
user_325,2024-01-30,1
user_325,2024-02-14,1
user_325,2024-02-21,1
user_325,2024-04-11,1
user_325,2024-05-23,1
user_325,2024-06-02,1
user_325,2024-06-20,1
user_325,2024-06-29,1
user_325,2024-06-30,1
user_325,2024-08-11,1
user_325,2024-09-05,1
user_325,2024-10-09,1
user_326,2023-11-26,1
user_326,2023-12-28,1
user_326,2024-01-06,1
user_326,2024-03-10,1
user_326,2024-06-27,1
user_326,2024-07-19,1
user_326,2024-09-13,1
user_326,2024-11-09,1
user_327,2024-04-04,1
user_327,2024-04-08,1
user_327,2024-04-20,1
user_327,2024-07-19,1
user_327,2024-10-16,1
user_328,2023-12-10,1
user_328,2024-01-10,1
user_328,2024-02-25,1
user_328,2024-04-22,1
user_329,2023-11-25,1
user_329,2023-12-23,1
user_329,2024-02-08,1
user_329,2024-09-28,1
user_329,2024-10-21,1
user_33,2023-07-14,1
user_330,2024-03-05,1
user_330,2024-06-16,1
user_330,2024-07-05,1
user_330,2024-09-13,1
user_331,2024-09-22,1
user_331,2024-10-22,1
user_332,2023-11-30,1
user_332,2023-12-12,1
user_332,2023-12-23,1
user_332,2023-12-24,1
user_332,2023-12-30,1
user_332,2024-01-28,1
user_332,2024-03-13,1
user_332,2024-03-22,1
user_332,2024-05-06,2
user_332,2024-06-28,1
user_332,2024-07-09,1
user_332,2024-11-09,1
user_333,2023-12-12,1
user_333,2024-01-07,1
user_333,2024-01-26,1
user_333,2024-02-12,1
user_333,2024-02-26,1
user_333,2024-05-14,1
user_333,2024-06-14,1
user_333,2024-08-19,1
user_334,2023-12-25,1
user_334,2024-02-02,1
user_334,2024-03-09,1
user_334,2024-05-27,1
user_334,2024-06-08,1
user_334,2024-08-21,1
user_334,2024-08-22,1
user_334,2024-09-08,1
user_334,2024-09-20,1
user_334,2024-09-23,1
user_334,2024-11-13,1
user_335,2024-04-11,1
user_335,2024-06-15,1
user_335,2024-07-02,1
user_335,2024-09-29,1
user_336,2024-06-03,1
user_336,2024-11-04,1
user_336,2024-11-23,1
user_337,2024-01-05,1
user_337,2024-01-21,1
user_337,2024-02-16,1
user_337,2024-03-17,1
user_337,2024-05-19,1
user_337,2024-05-26,1
user_337,2024-07-06,1
user_337,2024-07-09,1
user_337,2024-07-14,1
user_337,2024-08-01,1
